"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","int","quad","linear"
1,-0.06416931401592,1.80176900323362,1.80176900323362,"i = 3.13","q = 2.37","l = 20.85"
2,0.0416289633271129,4.00234731448577,2.20057831125215,"i = 3.13","q = 2.37","l = 20.85"
3,0.122661051441879,5.72363161020557,1.7212842957198,"i = 3.13","q = 2.37","l = 20.85"
4,0.226729861535054,7.97986082409034,2.25622921388478,"i = 3.13","q = 2.37","l = 20.85"
5,0.313001120401595,9.88910659194331,1.90924576785297,"i = 3.13","q = 2.37","l = 20.85"
6,0.385537468615268,11.5216565882437,1.63254999630035,"i = 3.13","q = 2.37","l = 20.85"
7,0.472704225960473,13.5164404654234,1.9947838771797,"i = 3.13","q = 2.37","l = 20.85"
8,0.565491549352824,15.6793743768892,2.16293391146579,"i = 3.13","q = 2.37","l = 20.85"
9,0.660677138182096,17.9405669709188,2.26119259402968,"i = 3.13","q = 2.37","l = 20.85"
10,0.717807318258461,19.3183281736702,1.37776120275141,"i = 3.13","q = 2.37","l = 20.85"
11,0.797325538608066,21.26172457188,1.94339639820971,"i = 3.13","q = 2.37","l = 20.85"
12,0.882461267738894,23.3755931922372,2.11386862035722,"i = 3.13","q = 2.37","l = 20.85"
13,0.970672598744363,25.6020234287562,2.22643023651906,"i = 3.13","q = 2.37","l = 20.85"
14,1.03431415259498,27.2311954684762,1.62917203971998,"i = 3.13","q = 2.37","l = 20.85"
15,1.11014802782901,29.1975181267605,1.96632265828431,"i = 3.13","q = 2.37","l = 20.85"
16,1.18146423211012,31.0715416980345,1.87402357127399,"i = 3.13","q = 2.37","l = 20.85"
17,1.2757993730623,33.5874398737386,2.51589817570403,"i = 3.13","q = 2.37","l = 20.85"
18,1.33018706934419,35.0570952148988,1.46965534116023,"i = 3.13","q = 2.37","l = 20.85"
19,1.41903196926783,37.487970367899,2.43087515300021,"i = 3.13","q = 2.37","l = 20.85"
20,1.4874619635132,39.3857514900384,1.89778112213941,"i = 3.13","q = 2.37","l = 20.85"
21,1.5501472882036,41.1436701781985,1.75791868816011,"i = 3.13","q = 2.37","l = 20.85"
22,1.62889367744404,43.3783613925539,2.23469121435539,"i = 3.13","q = 2.37","l = 20.85"
23,1.68957075490687,45.1203011830624,1.74193979050845,"i = 3.13","q = 2.37","l = 20.85"
24,1.76391076709046,47.2782408604486,2.1579396773863,"i = 3.13","q = 2.37","l = 20.85"
25,1.82751145417451,49.1452068978345,1.86696603738584,"i = 3.13","q = 2.37","l = 20.85"
26,1.88020296378428,50.7064444285602,1.56123753072576,"i = 3.13","q = 2.37","l = 20.85"
27,1.94882007934323,52.7592577433639,2.05281331480363,"i = 3.13","q = 2.37","l = 20.85"
28,2.01347486789474,54.7139272238914,1.95466948052749,"i = 3.13","q = 2.37","l = 20.85"
29,2.09103983965606,57.0850150526064,2.37108782871508,"i = 3.13","q = 2.37","l = 20.85"
30,2.14494410992785,58.7495929202827,1.66457786767625,"i = 3.13","q = 2.37","l = 20.85"
31,2.19447379456098,60.291209403547,1.54161648326436,"i = 3.13","q = 2.37","l = 20.85"
32,2.27688762290602,62.8820883728091,2.59087896926209,"i = 3.13","q = 2.37","l = 20.85"
33,2.32369301434406,64.3678464005496,1.4857580277405,"i = 3.13","q = 2.37","l = 20.85"
34,2.39980255274816,66.8059595851849,2.43811318463528,"i = 3.13","q = 2.37","l = 20.85"
35,2.45133744094369,68.4724132444667,1.6664536592818,"i = 3.13","q = 2.37","l = 20.85"
36,2.51850866590479,70.6633646919431,2.19095144747638,"i = 3.13","q = 2.37","l = 20.85"
37,2.56170920223443,72.0837411225056,1.42037643056246,"i = 3.13","q = 2.37","l = 20.85"
38,2.6387459632963,74.6385338652242,2.55479274271867,"i = 3.13","q = 2.37","l = 20.85"
39,2.68926563104531,76.329186528847,1.69065266362273,"i = 3.13","q = 2.37","l = 20.85"
40,2.7507457589632,78.4029331229433,2.07374659409629,"i = 3.13","q = 2.37","l = 20.85"
41,2.80132858219633,80.1225277660115,1.71959464306823,"i = 3.13","q = 2.37","l = 20.85"
42,2.85157150809131,81.8425587762674,1.72003101025591,"i = 3.13","q = 2.37","l = 20.85"
43,2.91467173402033,84.0196800562137,2.17712127994628,"i = 3.13","q = 2.37","l = 20.85"
44,2.97141764211518,85.9936592700835,1.97397921386987,"i = 3.13","q = 2.37","l = 20.85"
45,3.03189088388879,88.114078296798,2.1204190267145,"i = 3.13","q = 2.37","l = 20.85"
46,3.08776316295321,90.0885578266358,1.97447952983781,"i = 3.13","q = 2.37","l = 20.85"
47,3.14199257057524,92.0191132288242,1.93055540218832,"i = 3.13","q = 2.37","l = 20.85"
48,3.20296541021911,94.2063606324689,2.1872474036447,"i = 3.13","q = 2.37","l = 20.85"
49,3.25066615445287,95.9297757474777,1.72341511500881,"i = 3.13","q = 2.37","l = 20.85"
50,3.31209050283599,98.1648877672165,2.23511201973886,"i = 3.13","q = 2.37","l = 20.85"
51,3.34625085540328,99.4156454384188,1.25075767120228,"i = 3.13","q = 2.37","l = 20.85"
52,3.40239657562736,101.483384219151,2.067738780732,"i = 3.13","q = 2.37","l = 20.85"
53,3.46969049838679,103.981353010212,2.49796879106083,"i = 3.13","q = 2.37","l = 20.85"
54,3.52287973006105,105.970921382626,1.98956837241421,"i = 3.13","q = 2.37","l = 20.85"
55,3.5581112358572,107.296146613974,1.32522523134827,"i = 3.13","q = 2.37","l = 20.85"
1,-0.0227600839309108,1.62499004284733,1.62499004284733,"i = 3.13","q = 2.37","l = 66.19"
2,0.0134902341206472,4.02344061189094,2.39845056904361,"i = 3.13","q = 2.37","l = 66.19"
3,0.0365756275565054,5.55409520291368,1.53065459102274,"i = 3.13","q = 2.37","l = 66.19"
4,0.0719314095398769,7.90321704408611,2.34912184117243,"i = 3.13","q = 2.37","l = 66.19"
5,0.103589612605082,10.011684968121,2.1084679240349,"i = 3.13","q = 2.37","l = 66.19"
6,0.125351052499796,11.463770353936,1.45208538581499,"i = 3.13","q = 2.37","l = 66.19"
7,0.158617140834534,13.6878647511556,2.22409439721957,"i = 3.13","q = 2.37","l = 66.19"
8,0.187248766506547,15.6063047138786,1.91843996272304,"i = 3.13","q = 2.37","l = 66.19"
9,0.222309320997618,17.9607960967985,2.35449138291993,"i = 3.13","q = 2.37","l = 66.19"
10,0.246813334308038,19.6098180053544,1.64902190855586,"i = 3.13","q = 2.37","l = 66.19"
11,0.275862423116347,21.5683877617922,1.95856975643777,"i = 3.13","q = 2.37","l = 66.19"
12,0.299562608385757,23.1692789922419,1.60089123044976,"i = 3.13","q = 2.37","l = 66.19"
13,0.336038199008427,25.6383142515118,2.46903525926985,"i = 3.13","q = 2.37","l = 66.19"
14,0.365510580863084,27.6379026918692,1.99958844035746,"i = 3.13","q = 2.37","l = 66.19"
15,0.392791347698394,29.4924633949165,1.85456070304729,"i = 3.13","q = 2.37","l = 66.19"
16,0.418974282783282,31.2757065282293,1.78324313331277,"i = 3.13","q = 2.37","l = 66.19"
17,0.450553072723739,33.4307633175127,2.15505678928339,"i = 3.13","q = 2.37","l = 66.19"
18,0.481489644301927,35.5465707480228,2.11580743051015,"i = 3.13","q = 2.37","l = 66.19"
19,0.5004157803843,36.8431969115285,1.29662616350569,"i = 3.13","q = 2.37","l = 66.19"
20,0.532925983195612,39.0744233700955,2.23122645856694,"i = 3.13","q = 2.37","l = 66.19"
21,0.562866422794147,41.1337089984056,2.05928562831015,"i = 3.13","q = 2.37","l = 66.19"
22,0.59606039936709,43.4217317288481,2.28802273044244,"i = 3.13","q = 2.37","l = 66.19"
23,0.61959200290831,45.0468979256421,1.62516619679399,"i = 3.13","q = 2.37","l = 66.19"
24,0.645639700028622,46.8488904024283,1.80199247678624,"i = 3.13","q = 2.37","l = 66.19"
25,0.674665398234362,48.8606864262728,2.01179602384448,"i = 3.13","q = 2.37","l = 66.19"
26,0.701608244535003,50.7316877256212,1.87100129934841,"i = 3.13","q = 2.37","l = 66.19"
27,0.733678171126277,52.9632105043397,2.23152277871849,"i = 3.13","q = 2.37","l = 66.19"
28,0.756343967562167,54.5433021151222,1.58009161078252,"i = 3.13","q = 2.37","l = 66.19"
29,0.787016596749075,56.685443562477,2.14214144735478,"i = 3.13","q = 2.37","l = 66.19"
30,0.814607782561291,58.6161858489381,1.93074228646115,"i = 3.13","q = 2.37","l = 66.19"
31,0.841828168576621,60.5245125079067,1.90832665896857,"i = 3.13","q = 2.37","l = 66.19"
32,0.868196559120546,62.376453605843,1.85194109793634,"i = 3.13","q = 2.37","l = 66.19"
33,0.901637225063382,64.7298388843033,2.35338527846031,"i = 3.13","q = 2.37","l = 66.19"
34,0.925372077757291,66.40339034327,1.67355145896667,"i = 3.13","q = 2.37","l = 66.19"
35,0.957290438923797,68.6581682800087,2.25477793673865,"i = 3.13","q = 2.37","l = 66.19"
36,0.979100649552742,70.2016597923955,1.54349151238682,"i = 3.13","q = 2.37","l = 66.19"
37,1.00700919055033,72.180009950132,1.97835015773654,"i = 3.13","q = 2.37","l = 66.19"
38,1.03745480832761,74.3424111545194,2.16240120438739,"i = 3.13","q = 2.37","l = 66.19"
39,1.06126444884164,76.0365496732484,1.69413851872901,"i = 3.13","q = 2.37","l = 66.19"
40,1.08919904361083,78.0276145828786,1.99106490963021,"i = 3.13","q = 2.37","l = 66.19"
41,1.11719518108786,80.0267725738304,1.99915799095176,"i = 3.13","q = 2.37","l = 66.19"
42,1.15156805394732,82.4863573885211,2.45958481469073,"i = 3.13","q = 2.37","l = 66.19"
43,1.17265593909527,83.9980902899385,1.5117329014174,"i = 3.13","q = 2.37","l = 66.19"
44,1.20395890436744,86.2459964672234,2.24790617728486,"i = 3.13","q = 2.37","l = 66.19"
45,1.23300422785742,88.3359276851944,2.08993121797101,"i = 3.13","q = 2.37","l = 66.19"
46,1.26039847032465,90.3107166647925,1.97478897959806,"i = 3.13","q = 2.37","l = 66.19"
47,1.28635620608616,92.1852293628735,1.87451269808106,"i = 3.13","q = 2.37","l = 66.19"
48,1.30946437029909,93.8566469292612,1.67141756638767,"i = 3.13","q = 2.37","l = 66.19"
49,1.3326503804618,95.5362359361329,1.67958900687165,"i = 3.13","q = 2.37","l = 66.19"
50,1.36497140526597,97.8818099552732,2.34557401914032,"i = 3.13","q = 2.37","l = 66.19"
51,1.39532626525417,100.089200645019,2.20739068974622,"i = 3.13","q = 2.37","l = 66.19"
52,1.41715988375836,101.679628052799,1.59042740777947,"i = 3.13","q = 2.37","l = 66.19"
53,1.44117895426249,103.431857472828,1.75222942002931,"i = 3.13","q = 2.37","l = 66.19"
54,1.46828317182444,105.412433318041,1.98057584521243,"i = 3.13","q = 2.37","l = 66.19"
55,1.49715673291051,107.526125656338,2.11369233829781,"i = 3.13","q = 2.37","l = 66.19"
1,-0.0673352918260977,1.77876073384539,1.77876073384539,"i = 6.27","q = -7.61","l = 66.19"
2,-0.0360798203623794,3.87200568481111,2.09324495096572,"i = 6.27","q = -7.61","l = 66.19"
3,-0.00367504704080843,6.02653100390563,2.15452531909452,"i = 6.27","q = -7.61","l = 66.19"
4,0.0283305339814543,8.1388347468664,2.11230374296077,"i = 6.27","q = -7.61","l = 66.19"
5,0.0524198806917421,9.7184048165508,1.5795700696844,"i = 6.27","q = -7.61","l = 66.19"
6,0.0823683494628658,11.6698557090223,1.95145089247145,"i = 6.27","q = -7.61","l = 66.19"
7,0.114898672734739,13.7740817194163,2.10422601039403,"i = 6.27","q = -7.61","l = 66.19"
8,0.14673624086527,15.817909296816,2.04382757739977,"i = 6.27","q = -7.61","l = 66.19"
9,0.170936015002136,17.3611104121418,1.54320111532577,"i = 6.27","q = -7.61","l = 66.19"
10,0.199965367896815,19.2005369168122,1.83942650467039,"i = 6.27","q = -7.61","l = 66.19"
11,0.240441652996374,21.7438922482133,2.54335533140108,"i = 6.27","q = -7.61","l = 66.19"
12,0.269419930569524,23.5494535300925,1.80556128187918,"i = 6.27","q = -7.61","l = 66.19"
13,0.29895051665051,25.3762857157397,1.82683218564719,"i = 6.27","q = -7.61","l = 66.19"
14,0.3321478405266,27.4141118608156,2.03782614507594,"i = 6.27","q = -7.61","l = 66.19"
15,0.362976770119867,29.2915399349024,1.87742807408676,"i = 6.27","q = -7.61","l = 66.19"
16,0.395278878243999,31.2431709444985,1.95163100959615,"i = 6.27","q = -7.61","l = 66.19"
17,0.424824825782151,33.0143807851508,1.77120984065228,"i = 6.27","q = -7.61","l = 66.19"
18,0.465439727664024,35.4274738663408,2.41309308118999,"i = 6.27","q = -7.61","l = 66.19"
19,0.496351911631687,37.2472720720859,1.81979820574515,"i = 6.27","q = -7.61","l = 66.19"
20,0.522310002285116,38.7641945250002,1.51692245291428,"i = 6.27","q = -7.61","l = 66.19"
21,0.567746453543816,41.3947071976059,2.63051267260567,"i = 6.27","q = -7.61","l = 66.19"
22,0.590617359520835,42.7069200595021,1.31221286189624,"i = 6.27","q = -7.61","l = 66.19"
23,0.628749645655399,44.8770575422242,2.17013748272203,"i = 6.27","q = -7.61","l = 66.19"
24,0.662768699746033,46.794438271522,1.91738072929786,"i = 6.27","q = -7.61","l = 66.19"
25,0.699660937182497,48.8538588515559,2.05942058003389,"i = 6.27","q = -7.61","l = 66.19"
26,0.730831326079562,50.5777341207833,1.72387526922741,"i = 6.27","q = -7.61","l = 66.19"
27,0.770960014580429,52.7752848605957,2.19755073981242,"i = 6.27","q = -7.61","l = 66.19"
28,0.804465011535432,54.5913398877851,1.81605502718941,"i = 6.27","q = -7.61","l = 66.19"
29,0.843913132825549,56.7076375729899,2.11629768520475,"i = 6.27","q = -7.61","l = 66.19"
30,0.886675347431584,58.9749888876284,2.26735131463848,"i = 6.27","q = -7.61","l = 66.19"
31,0.915110547162265,60.4672899509972,1.49230106336879,"i = 6.27","q = -7.61","l = 66.19"
32,0.963056315319927,62.9556655768857,2.48837562588856,"i = 6.27","q = -7.61","l = 66.19"
33,1.00014566754684,64.8566062354278,1.90094065854208,"i = 6.27","q = -7.61","l = 66.19"
34,1.04045125652923,66.8986615226853,2.04205528725751,"i = 6.27","q = -7.61","l = 66.19"
35,1.07334844330095,68.5470581483799,1.64839662569456,"i = 6.27","q = -7.61","l = 66.19"
36,1.11445897039547,70.58386308934,2.03680494096012,"i = 6.27","q = -7.61","l = 66.19"
37,1.15564107693655,72.5984371040323,2.01457401469231,"i = 6.27","q = -7.61","l = 66.19"
38,1.18645774194928,74.0890711158529,1.49063401182063,"i = 6.27","q = -7.61","l = 66.19"
39,1.24038285909999,76.66272674921,2.57365563335709,"i = 6.27","q = -7.61","l = 66.19"
40,1.2806156199851,78.5540804558705,1.89135370666044,"i = 6.27","q = -7.61","l = 66.19"
41,1.32174661850545,80.4622058605289,1.90812540465846,"i = 6.27","q = -7.61","l = 66.19"
42,1.36351330185973,82.373486162989,1.91128030246006,"i = 6.27","q = -7.61","l = 66.19"
43,1.40194309803215,84.108625742351,1.73513957936198,"i = 6.27","q = -7.61","l = 66.19"
44,1.44012464354759,85.8103073774409,1.7016816350899,"i = 6.27","q = -7.61","l = 66.19"
45,1.4923136455484,88.1004022154424,2.29009483800151,"i = 6.27","q = -7.61","l = 66.19"
46,1.54461522387866,90.3538689208324,2.25346670539,"i = 6.27","q = -7.61","l = 66.19"
47,1.5813773784287,91.9128997063639,1.55903078553149,"i = 6.27","q = -7.61","l = 66.19"
48,1.6293945028649,93.9182740187542,2.00537431239032,"i = 6.27","q = -7.61","l = 66.19"
49,1.68552603904885,96.2180703976915,2.29979637893729,"i = 6.27","q = -7.61","l = 66.19"
50,1.73314202681655,98.1313965520322,1.91332615434074,"i = 6.27","q = -7.61","l = 66.19"
51,1.7728533108271,99.7007151048492,1.56931855281698,"i = 6.27","q = -7.61","l = 66.19"
52,1.81900227429933,101.494300649421,1.79358554457194,"i = 6.27","q = -7.61","l = 66.19"
53,1.88666119450114,104.065304827674,2.57100417825275,"i = 6.27","q = -7.61","l = 66.19"
54,1.92631478633939,105.539754048578,1.47444922090391,"i = 6.27","q = -7.61","l = 66.19"
55,1.98309109544497,107.609238,2.06948395142223,"i = 6.27","q = -7.61","l = 66.19"
1,-0.195661939661637,2.15650441592441,2.15650441592441,"i = 6.27","q = -0.87","l = 20.85"
2,-0.121917019747981,3.71462783382037,1.55812341789597,"i = 6.27","q = -0.87","l = 20.85"
3,-0.00884195593718415,6.08541851690615,2.37079068308577,"i = 6.27","q = -0.87","l = 20.85"
4,0.087551921517118,8.08895035213317,2.00353183522702,"i = 6.27","q = -0.87","l = 20.85"
5,0.176949202888644,9.93265359428119,1.84370324214802,"i = 6.27","q = -0.87","l = 20.85"
6,0.267555934243408,11.7871546419173,1.85450104763613,"i = 6.27","q = -0.87","l = 20.85"
7,0.37472656915504,13.9622952673315,2.17514062541418,"i = 6.27","q = -0.87","l = 20.85"
8,0.444409911280015,15.3659033097698,1.40360804243826,"i = 6.27","q = -0.87","l = 20.85"
9,0.546641997542225,17.4098864266449,2.04398311687515,"i = 6.27","q = -0.87","l = 20.85"
10,0.661273001305858,19.6802072358944,2.27032080924951,"i = 6.27","q = -0.87","l = 20.85"
11,0.763819167992553,21.6918664822318,2.01165924633735,"i = 6.27","q = -0.87","l = 20.85"
12,0.862293744621025,23.6064840350437,1.91461755281196,"i = 6.27","q = -0.87","l = 20.85"
13,0.953217161155538,25.3593504167194,1.75286638167568,"i = 6.27","q = -0.87","l = 20.85"
14,1.06982324328656,27.5863515433969,2.22700112667748,"i = 6.27","q = -0.87","l = 20.85"
15,1.18019180783165,29.6724984618099,2.08614691841297,"i = 6.27","q = -0.87","l = 20.85"
16,1.27296923944336,31.409797514537,1.73729905272716,"i = 6.27","q = -0.87","l = 20.85"
17,1.37027131447274,33.2157814466938,1.8059839321568,"i = 6.27","q = -0.87","l = 20.85"
18,1.46256787361029,34.9136826475496,1.69790120085582,"i = 6.27","q = -0.87","l = 20.85"
19,1.5787660623109,37.0302695884796,2.11658694092997,"i = 6.27","q = -0.87","l = 20.85"
20,1.69489825631531,39.1222533633695,2.09198377488994,"i = 6.27","q = -0.87","l = 20.85"
21,1.82250110365938,41.3938927534626,2.27163939009302,"i = 6.27","q = -0.87","l = 20.85"
22,1.91595164078163,43.0396217929963,1.64572903953374,"i = 6.27","q = -0.87","l = 20.85"
23,2.03202125614356,45.0625963914215,2.02297459842518,"i = 6.27","q = -0.87","l = 20.85"
24,2.15540951597903,47.1875015385351,2.12490514711359,"i = 6.27","q = -0.87","l = 20.85"
25,2.26771571464679,49.0986015065742,1.91109996803917,"i = 6.27","q = -0.87","l = 20.85"
26,2.37014089323313,50.8224818079424,1.72388030136817,"i = 6.27","q = -0.87","l = 20.85"
27,2.47508896065223,52.5699481816363,1.74746637369388,"i = 6.27","q = -0.87","l = 20.85"
28,2.62605181418303,55.0500892729353,2.48014109129899,"i = 6.27","q = -0.87","l = 20.85"
29,2.71991754462718,56.5722604065045,1.52217113356919,"i = 6.27","q = -0.87","l = 20.85"
30,2.85318082530605,58.7070690248178,2.13480861831337,"i = 6.27","q = -0.87","l = 20.85"
31,2.99557521644373,60.954109364227,2.24704033940912,"i = 6.27","q = -0.87","l = 20.85"
32,3.11429083353173,62.8006043155485,1.84649495132149,"i = 6.27","q = -0.87","l = 20.85"
33,3.22350420335396,64.4777119605038,1.67710764495538,"i = 6.27","q = -0.87","l = 20.85"
34,3.38340733810908,66.8959014460321,2.41818948552825,"i = 6.27","q = -0.87","l = 20.85"
35,3.49021325767695,68.4864038340891,1.59050238805705,"i = 6.27","q = -0.87","l = 20.85"
36,3.62187804985655,70.4198604782989,1.93345664420978,"i = 6.27","q = -0.87","l = 20.85"
37,3.77798892637346,72.6733362512038,2.25347577290491,"i = 6.27","q = -0.87","l = 20.85"
38,3.90077188110436,74.4160203993429,1.74268414813906,"i = 6.27","q = -0.87","l = 20.85"
39,4.0379269010168,76.3317689428668,1.91574854352393,"i = 6.27","q = -0.87","l = 20.85"
40,4.16647836069263,78.0977201810284,1.76595123816163,"i = 6.27","q = -0.87","l = 20.85"
41,4.34091781238951,80.4482083057499,2.35048812472142,"i = 6.27","q = -0.87","l = 20.85"
42,4.48112521201278,82.299173613234,1.85096530748413,"i = 6.27","q = -0.87","l = 20.85"
43,4.59596373139563,83.789825649136,1.49065203590202,"i = 6.27","q = -0.87","l = 20.85"
44,4.76812714826345,85.9817237495575,2.1918981004215,"i = 6.27","q = -0.87","l = 20.85"
45,4.94392067034326,88.1667861165691,2.18506236701154,"i = 6.27","q = -0.87","l = 20.85"
46,5.12675604272085,90.3825067654266,2.2157206488575,"i = 6.27","q = -0.87","l = 20.85"
47,5.24800028222003,91.8198490260078,1.4373422605812,"i = 6.27","q = -0.87","l = 20.85"
48,5.41530009260485,93.7613087633149,1.94145973730714,"i = 6.27","q = -0.87","l = 20.85"
49,5.62913261017688,96.1720805525478,2.41077178923292,"i = 6.27","q = -0.87","l = 20.85"
50,5.77049604805954,97.7222784412898,1.55019788874196,"i = 6.27","q = -0.87","l = 20.85"
51,5.98233715179686,99.980442318651,2.2581638773612,"i = 6.27","q = -0.87","l = 20.85"
52,6.17304626371484,101.946761627778,1.96631930912726,"i = 6.27","q = -0.87","l = 20.85"
53,6.38187300908634,104.027520690162,2.080759062384,"i = 6.27","q = -0.87","l = 20.85"
54,6.53970771124411,105.549999592277,1.52247890211524,"i = 6.27","q = -0.87","l = 20.85"
55,6.74045404339343,107.423972900007,1.87397330772944,"i = 6.27","q = -0.87","l = 20.85"
1,-0.0659647641831985,1.90018266539902,1.90018266539902,"i = 6.27","q = -0.87","l = 66.19"
2,-0.0344573841731185,3.98825909022005,2.08807642482103,"i = 6.27","q = -0.87","l = 66.19"
3,-0.00577237196690442,5.88779230121168,1.89953321099163,"i = 6.27","q = -0.87","l = 66.19"
4,0.0270455299613788,8.05925657053935,2.17146426932768,"i = 6.27","q = -0.87","l = 66.19"
5,0.0552773550949429,9.92577873959545,1.8665221690561,"i = 6.27","q = -0.87","l = 66.19"
6,0.0855216075260115,11.9238168582156,1.99803811862015,"i = 6.27","q = -0.87","l = 66.19"
7,0.113560955287975,13.7747740843343,1.85095722611875,"i = 6.27","q = -0.87","l = 66.19"
8,0.140241004364459,15.5347339249028,1.75995984056846,"i = 6.27","q = -0.87","l = 66.19"
9,0.169581772523086,17.4687835373064,1.93404961240359,"i = 6.27","q = -0.87","l = 66.19"
10,0.199550424086297,19.4426796304316,1.97389609312521,"i = 6.27","q = -0.87","l = 66.19"
11,0.235114902980204,21.7831255095508,2.34044587911919,"i = 6.27","q = -0.87","l = 66.19"
12,0.262502007469684,23.5839351411115,1.80080963156067,"i = 6.27","q = -0.87","l = 66.19"
13,0.292474989408989,25.5532852328135,1.96935009170205,"i = 6.27","q = -0.87","l = 66.19"
14,0.322648502289627,27.5342370151097,1.98095178229616,"i = 6.27","q = -0.87","l = 66.19"
15,0.352973240321968,29.523525862527,1.98928884741731,"i = 6.27","q = -0.87","l = 66.19"
16,0.383867596192218,31.5485410041172,2.02501514159025,"i = 6.27","q = -0.87","l = 66.19"
17,0.40936238198876,33.2183866557557,1.66984565163845,"i = 6.27","q = -0.87","l = 66.19"
18,0.437232511776308,35.042521539989,1.82413488423333,"i = 6.27","q = -0.87","l = 66.19"
19,0.46904046167641,37.1227453109211,2.08022377093204,"i = 6.27","q = -0.87","l = 66.19"
20,0.505050691503886,39.4756779439138,2.35293263299273,"i = 6.27","q = -0.87","l = 66.19"
21,0.527538840977202,40.943927783103,1.46824983918921,"i = 6.27","q = -0.87","l = 66.19"
22,0.560445217883786,43.0908020542208,2.14687427111782,"i = 6.27","q = -0.87","l = 66.19"
23,0.59351986091356,45.246761585633,2.15595953141221,"i = 6.27","q = -0.87","l = 66.19"
24,0.62492003302258,47.2918153944141,2.04505380878107,"i = 6.27","q = -0.87","l = 66.19"
25,0.645413891893785,48.6256323101634,1.33381691574932,"i = 6.27","q = -0.87","l = 66.19"
26,0.683836555340412,51.1243594569405,2.49872714677706,"i = 6.27","q = -0.87","l = 66.19"
27,0.704987534631697,52.4987705755938,1.37441111865336,"i = 6.27","q = -0.87","l = 66.19"
28,0.744266155533761,55.0490747515618,2.55030417596802,"i = 6.27","q = -0.87","l = 66.19"
29,0.774591753821505,57.0162413694645,1.96716661790268,"i = 6.27","q = -0.87","l = 66.19"
30,0.806180684959753,59.0636617943289,2.04742042486437,"i = 6.27","q = -0.87","l = 66.19"
31,0.827537440903311,60.4469082996534,1.38324650532448,"i = 6.27","q = -0.87","l = 66.19"
32,0.858236232502017,62.4338390733109,1.98693077365749,"i = 6.27","q = -0.87","l = 66.19"
33,0.89106528242289,64.5568386146501,2.12299954133921,"i = 6.27","q = -0.87","l = 66.19"
34,0.926746211398124,66.8621442357234,2.30530562107333,"i = 6.27","q = -0.87","l = 66.19"
35,0.948238435950744,68.2496675146236,1.38752327890016,"i = 6.27","q = -0.87","l = 66.19"
36,0.980470462903044,70.3290431934169,2.07937567879328,"i = 6.27","q = -0.87","l = 66.19"
37,1.01780105443518,72.735088878435,2.40604568501816,"i = 6.27","q = -0.87","l = 66.19"
38,1.04881787976065,74.7323586306736,1.99726975223861,"i = 6.27","q = -0.87","l = 66.19"
39,1.07060704199674,76.134432555335,1.40207392466137,"i = 6.27","q = -0.87","l = 66.19"
40,1.09819669922719,77.9085711339387,1.77413857860374,"i = 6.27","q = -0.87","l = 66.19"
41,1.13001941374712,79.9532744630872,2.04470332914843,"i = 6.27","q = -0.87","l = 66.19"
42,1.16046220286848,81.9076694866797,1.9543950235925,"i = 6.27","q = -0.87","l = 66.19"
43,1.19445298386303,84.0879423074846,2.18027282080494,"i = 6.27","q = -0.87","l = 66.19"
44,1.22797292114839,86.2360510760862,2.14810876860165,"i = 6.27","q = -0.87","l = 66.19"
45,1.26052062174419,88.3199895024418,2.08393842635559,"i = 6.27","q = -0.87","l = 66.19"
46,1.28920444455666,90.1550113067789,1.83502180433712,"i = 6.27","q = -0.87","l = 66.19"
47,1.31257697231459,91.6491925280263,1.4941812212474,"i = 6.27","q = -0.87","l = 66.19"
48,1.35047145421343,94.0697334397854,2.42054091175901,"i = 6.27","q = -0.87","l = 66.19"
49,1.37913534862431,95.899008371269,1.82927493148364,"i = 6.27","q = -0.87","l = 66.19"
50,1.40966853477855,97.8460102772772,1.94700190600821,"i = 6.27","q = -0.87","l = 66.19"
51,1.44346949409534,99.9995014180104,2.15349114073322,"i = 6.27","q = -0.87","l = 66.19"
52,1.46782954506932,101.550274527971,1.5507731099601,"i = 6.27","q = -0.87","l = 66.19"
53,1.50389557663529,103.844366092014,2.29409156404319,"i = 6.27","q = -0.87","l = 66.19"
54,1.52662333410167,105.288876499088,1.44451040707411,"i = 6.27","q = -0.87","l = 66.19"
55,1.56217151176094,107.546418932192,2.25754243310421,"i = 6.27","q = -0.87","l = 66.19"
1,-0.21031946061622,1.85163207993724,1.85163207993724,"i = 6.27","q = -0.73","l = 20.85"
2,-0.102425430861158,4.12629035634683,2.27465827640959,"i = 6.27","q = -0.73","l = 20.85"
3,-0.00200144396728634,6.22812934764305,2.10183899129622,"i = 6.27","q = -0.73","l = 20.85"
4,0.0766362806511162,7.86366885563816,1.63553950799511,"i = 6.27","q = -0.73","l = 20.85"
5,0.185885816774975,10.1208404301606,2.25717157452249,"i = 6.27","q = -0.73","l = 20.85"
6,0.266482874919298,11.7748169705666,1.65397654040598,"i = 6.27","q = -0.73","l = 20.85"
7,0.365631264502898,13.7964334036141,2.02161643304744,"i = 6.27","q = -0.73","l = 20.85"
8,0.461362491789793,15.7347006694598,1.93826726584577,"i = 6.27","q = -0.73","l = 20.85"
9,0.548601716454486,17.4893311816999,1.75463051224009,"i = 6.27","q = -0.73","l = 20.85"
10,0.65268312222825,19.5681110653256,2.07877988362566,"i = 6.27","q = -0.73","l = 20.85"
