"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","int","quad","linear"
54,5.26141702935673,105.748564706735,1.8553368126403,"i = 3.13","q = -0.26","l = 20.85"
55,5.36405522402248,107.609238,1.86067329326535,"i = 3.13","q = -0.26","l = 20.85"
1,-0.0137233080427551,2.22181919965774,2.22181919965774,"i = 3.13","q = -0.26","l = 66.19"
2,0.0124943817170807,3.957058789588,1.73523958993026,"i = 3.13","q = -0.26","l = 66.19"
3,0.0361217305071474,5.5205525152536,1.56349372566559,"i = 3.13","q = -0.26","l = 66.19"
4,0.0685778011389647,7.66780293208073,2.14725041682713,"i = 3.13","q = -0.26","l = 66.19"
5,0.097341539883402,9.57032204513777,1.90251911305704,"i = 3.13","q = -0.26","l = 66.19"
6,0.129914521585655,11.7242834836453,2.15396143850752,"i = 3.13","q = -0.26","l = 66.19"
7,0.161355670454665,13.8028838365628,2.07860035291754,"i = 3.13","q = -0.26","l = 66.19"
8,0.184876148918974,15.3575106313357,1.5546267947729,"i = 3.13","q = -0.26","l = 66.19"
9,0.214916509870842,17.3426677753297,1.98515714399398,"i = 3.13","q = -0.26","l = 66.19"
10,0.243359645590055,19.2218489336197,1.87918115828999,"i = 3.13","q = -0.26","l = 66.19"
11,0.277365079034796,21.4679754482638,2.24612651464411,"i = 3.13","q = -0.26","l = 66.19"
12,0.302610017847264,23.1350703138995,1.66709486563572,"i = 3.13","q = -0.26","l = 66.19"
13,0.339322390433632,25.5588544947034,2.4237841808039,"i = 3.13","q = -0.26","l = 66.19"
14,0.3663500072583,27.3428005496712,1.7839460549678,"i = 3.13","q = -0.26","l = 66.19"
15,0.391823267662279,29.0238090518219,1.68100850215063,"i = 3.13","q = -0.26","l = 66.19"
16,0.431320945508773,31.6296462633457,2.60583721152388,"i = 3.13","q = -0.26","l = 66.19"
17,0.45297056054753,33.0576280504077,1.427981787062,"i = 3.13","q = -0.26","l = 66.19"
18,0.485397471412981,35.1960172674405,2.1383892170328,"i = 3.13","q = -0.26","l = 66.19"
19,0.51254901041286,36.9861078371907,1.79009056975015,"i = 3.13","q = -0.26","l = 66.19"
20,0.542058617981155,38.931236208784,1.9451283715933,"i = 3.13","q = -0.26","l = 66.19"
21,0.576599828056962,41.2074557869353,2.27621957815133,"i = 3.13","q = -0.26","l = 66.19"
22,0.601760387355828,42.8651178319864,1.65766204505109,"i = 3.13","q = -0.26","l = 66.19"
23,0.638713819821841,45.2991453391134,2.434027507127,"i = 3.13","q = -0.26","l = 66.19"
24,0.666739641257458,47.1446671045287,1.84552176541531,"i = 3.13","q = -0.26","l = 66.19"
25,0.691019622947735,48.7431968028827,1.59852969835394,"i = 3.13","q = -0.26","l = 66.19"
26,0.725856935579147,51.0362651080516,2.29306830516897,"i = 3.13","q = -0.26","l = 66.19"
27,0.753381030897499,52.8475212744955,1.81125616644392,"i = 3.13","q = -0.26","l = 66.19"
28,0.7777339460939,54.449770165481,1.60224889098548,"i = 3.13","q = -0.26","l = 66.19"
29,0.813447792909678,56.7989375954988,2.34916743001781,"i = 3.13","q = -0.26","l = 66.19"
30,0.845050586823133,58.8771447398251,2.07820714432628,"i = 3.13","q = -0.26","l = 66.19"
31,0.87668553900787,60.9569536343036,2.07980889447846,"i = 3.13","q = -0.26","l = 66.19"
32,0.906868782254628,62.9408428911672,1.9838892568636,"i = 3.13","q = -0.26","l = 66.19"
33,0.929423515056544,64.4230191225819,1.48217623141476,"i = 3.13","q = -0.26","l = 66.19"
34,0.965687282994783,66.8055327636346,2.38251364105263,"i = 3.13","q = -0.26","l = 66.19"
35,0.99316305332155,68.6102297414517,1.80469697781719,"i = 3.13","q = -0.26","l = 66.19"
36,1.02648858214818,70.798638096139,2.18840835468725,"i = 3.13","q = -0.26","l = 66.19"
37,1.04797031724054,72.2089907325179,1.41035263637895,"i = 3.13","q = -0.26","l = 66.19"
38,1.0766397388486,74.0908719714187,1.8818812389008,"i = 3.13","q = -0.26","l = 66.19"
39,1.11390494013805,76.5363562515195,2.44548428010077,"i = 3.13","q = -0.26","l = 66.19"
40,1.14461895886306,78.551391613613,2.01503536209346,"i = 3.13","q = -0.26","l = 66.19"
41,1.17504677929246,80.5471734861544,1.99578187254139,"i = 3.13","q = -0.26","l = 66.19"
42,1.19994094521208,82.1796459685886,1.63247248243422,"i = 3.13","q = -0.26","l = 66.19"
43,1.22924804112261,84.1010956646458,1.92144969605722,"i = 3.13","q = -0.26","l = 66.19"
44,1.2555934033946,85.8279904064294,1.72689474178358,"i = 3.13","q = -0.26","l = 66.19"
45,1.29227105082524,88.231556543282,2.40356613685259,"i = 3.13","q = -0.26","l = 66.19"
46,1.3195253601494,90.0171440042476,1.78558746096559,"i = 3.13","q = -0.26","l = 66.19"
47,1.3455249572787,91.7201729694569,1.70302896520937,"i = 3.13","q = -0.26","l = 66.19"
48,1.38170558442411,94.0895041905147,2.36933122105778,"i = 3.13","q = -0.26","l = 66.19"
49,1.41168371517902,96.052149016231,1.96264482571624,"i = 3.13","q = -0.26","l = 66.19"
50,1.43809886005353,97.7811459559634,1.72899693973245,"i = 3.13","q = -0.26","l = 66.19"
51,1.47186193378917,99.9905788019626,2.20943284599923,"i = 3.13","q = -0.26","l = 66.19"
52,1.50116192189464,101.907476515289,1.91689771332659,"i = 3.13","q = -0.26","l = 66.19"
53,1.53413614098874,104.064227462935,2.15675094764561,"i = 3.13","q = -0.26","l = 66.19"
54,1.56433903356743,106.039224442403,1.97499697946826,"i = 3.13","q = -0.26","l = 66.19"
55,1.58835377142001,107.609238,1.57001355759691,"i = 3.13","q = -0.26","l = 66.19"
1,-0.141508521601976,1.99547132037461,1.99547132037461,"i = 3.13","q = 2.37","l = 8.35"
2,0.0961568386006963,3.9552779686241,1.95980664824948,"i = 3.13","q = 2.37","l = 8.35"
3,0.316106714541065,6.007259291202,2.0519813225779,"i = 3.13","q = 2.37","l = 8.35"
4,0.509330124261844,7.99888070998239,1.99162141878039,"i = 3.13","q = 2.37","l = 8.35"
5,0.641402670848206,9.46189719727602,1.46301648729363,"i = 3.13","q = 2.37","l = 8.35"
6,0.811158812410353,11.4636343856271,2.00173718835109,"i = 3.13","q = 2.37","l = 8.35"
7,0.982833816050838,13.6267485936462,2.16311420801908,"i = 3.13","q = 2.37","l = 8.35"
8,1.14658276695668,15.8200097919626,2.19326119831645,"i = 3.13","q = 2.37","l = 8.35"
9,1.27689281192852,17.6560945913555,1.83608479939283,"i = 3.13","q = 2.37","l = 8.35"
10,1.40844205378488,19.5911814716899,1.9350868803344,"i = 3.13","q = 2.37","l = 8.35"
11,1.55311815125433,21.8139624720309,2.22278100034103,"i = 3.13","q = 2.37","l = 8.35"
12,1.65751608854683,23.4794682887241,1.66550581669317,"i = 3.13","q = 2.37","l = 8.35"
13,1.76293136785936,25.2135593708264,1.73409108210236,"i = 3.13","q = 2.37","l = 8.35"
14,1.89545164502894,27.4681689983999,2.2546096275735,"i = 3.13","q = 2.37","l = 8.35"
15,1.98853463335509,29.1015289211002,1.63335992270031,"i = 3.13","q = 2.37","l = 8.35"
16,2.10896276237489,31.2755891923603,2.17406027126007,"i = 3.13","q = 2.37","l = 8.35"
17,2.1988006235655,32.9421254868325,1.66653629447216,"i = 3.13","q = 2.37","l = 8.35"
18,2.30546680147504,34.9704512458361,2.02832575900361,"i = 3.13","q = 2.37","l = 8.35"
19,2.40194610484781,36.8514613354912,1.88101008965516,"i = 3.13","q = 2.37","l = 8.35"
20,2.53452601646075,39.5081941507706,2.65673281527937,"i = 3.13","q = 2.37","l = 8.35"
21,2.62239370861119,41.3148028935057,1.80660874273509,"i = 3.13","q = 2.37","l = 8.35"
22,2.72015537037695,43.3677946040519,2.05299171054617,"i = 3.13","q = 2.37","l = 8.35"
23,2.81330332381732,45.365992982323,1.99819837827117,"i = 3.13","q = 2.37","l = 8.35"
24,2.89698610349205,47.1961737547065,1.83018077238345,"i = 3.13","q = 2.37","l = 8.35"
25,2.9626149111823,48.6547017752269,1.45852802052044,"i = 3.13","q = 2.37","l = 8.35"
26,3.0487679526518,50.600312074541,1.94561029931411,"i = 3.13","q = 2.37","l = 8.35"
27,3.14395122762761,52.7907110271842,2.19039895264314,"i = 3.13","q = 2.37","l = 8.35"
28,3.2442907065764,55.1462067962385,2.35549576905436,"i = 3.13","q = 2.37","l = 8.35"
29,3.29916512983736,56.4545599155716,1.30835311933303,"i = 3.13","q = 2.37","l = 8.35"
30,3.39181466451933,58.6959268645121,2.24136694894053,"i = 3.13","q = 2.37","l = 8.35"
31,3.47871105074265,60.8350460958579,2.13911923134582,"i = 3.13","q = 2.37","l = 8.35"
32,3.53635495648497,62.2737827396759,1.43873664381795,"i = 3.13","q = 2.37","l = 8.35"
33,3.63770743885815,64.8415891959686,2.56780645629271,"i = 3.13","q = 2.37","l = 8.35"
34,3.69659386801482,66.3558369308773,1.51424773490871,"i = 3.13","q = 2.37","l = 8.35"
35,3.78169863491443,68.5732894218205,2.21745249094322,"i = 3.13","q = 2.37","l = 8.35"
36,3.84456381920008,70.2332965686863,1.66000714686581,"i = 3.13","q = 2.37","l = 8.35"
37,3.91206239303367,72.0364814918981,1.8031849232118,"i = 3.13","q = 2.37","l = 8.35"
38,4.00269043210355,74.4914792721082,2.45499778021006,"i = 3.13","q = 2.37","l = 8.35"
39,4.06439292616757,76.1851701154005,1.69369084329227,"i = 3.13","q = 2.37","l = 8.35"
40,4.13094303476692,78.0321286628201,1.84695854741962,"i = 3.13","q = 2.37","l = 8.35"
41,4.21188365615315,80.3067245242631,2.27459586144306,"i = 3.13","q = 2.37","l = 8.35"
42,4.28974390530245,82.5240235846364,2.21729906037331,"i = 3.13","q = 2.37","l = 8.35"
43,4.33344402417292,83.7810874023524,1.25706381771596,"i = 3.13","q = 2.37","l = 8.35"
44,4.41799388088574,86.2388899518028,2.45780254945039,"i = 3.13","q = 2.37","l = 8.35"
45,4.48762297583525,88.2883688669398,2.04947891513699,"i = 3.13","q = 2.37","l = 8.35"
46,4.54955939911779,90.1307089733253,1.84234010638551,"i = 3.13","q = 2.37","l = 8.35"
47,4.60764527696565,91.8750147683734,1.74430579504811,"i = 3.13","q = 2.37","l = 8.35"
48,4.67331781869844,93.8663853316278,1.99137056325445,"i = 3.13","q = 2.37","l = 8.35"
49,4.73174135226167,95.6551082413249,1.78872290969707,"i = 3.13","q = 2.37","l = 8.35"
50,4.79979131932476,97.7589314470593,2.10382320573436,"i = 3.13","q = 2.37","l = 8.35"
51,4.85517225893897,99.4872618576466,1.72833041058735,"i = 3.13","q = 2.37","l = 8.35"
52,4.93098215192264,101.87668229557,2.38942043792336,"i = 3.13","q = 2.37","l = 8.35"
53,4.98965970455954,103.744795634153,1.8681133385829,"i = 3.13","q = 2.37","l = 8.35"
54,5.04523441929528,105.529154343951,1.78435870979796,"i = 3.13","q = 2.37","l = 8.35"
55,5.09843068632172,107.250844063386,1.72168971943549,"i = 3.13","q = 2.37","l = 8.35"
1,-0.0678953846013641,2.06595667014711,2.06595667014711,"i = 3.13","q = 2.37","l = 15.83"
2,0.0368269831465703,3.7165084802615,1.65055181011439,"i = 3.13","q = 2.37","l = 15.83"
3,0.174645017740307,5.96781314631568,2.25130466605418,"i = 3.13","q = 2.37","l = 15.83"
4,0.272080837451763,7.61372038057531,1.64590723425963,"i = 3.13","q = 2.37","l = 15.83"
5,0.395631187190949,9.76538969135251,2.15166931077719,"i = 3.13","q = 2.37","l = 15.83"
6,0.49602105462546,11.5669280619383,1.80153837058575,"i = 3.13","q = 2.37","l = 15.83"
7,0.596937926372468,13.4260126878424,1.85908462590419,"i = 3.13","q = 2.37","l = 15.83"
8,0.709126565661189,15.5493386639653,2.12332597612285,"i = 3.13","q = 2.37","l = 15.83"
9,0.83288394358634,17.96073960333,2.41140093936466,"i = 3.13","q = 2.37","l = 15.83"
10,0.930027159303048,19.9043624271706,1.94362282384068,"i = 3.13","q = 2.37","l = 15.83"
11,1.00679028195985,21.4718245560545,1.56746212888391,"i = 3.13","q = 2.37","l = 15.83"
12,1.09952908394582,23.4027115212518,1.93088696519726,"i = 3.13","q = 2.37","l = 15.83"
13,1.21121883356197,25.7822183171692,2.37950679591738,"i = 3.13","q = 2.37","l = 15.83"
14,1.28791246937157,27.4503463985512,1.668128081382,"i = 3.13","q = 2.37","l = 15.83"
15,1.3707886123123,29.2842516052173,1.83390520666607,"i = 3.13","q = 2.37","l = 15.83"
16,1.45737697981134,31.2350364293248,1.95078482410752,"i = 3.13","q = 2.37","l = 15.83"
17,1.54816256148689,33.3184999886699,2.08346355934509,"i = 3.13","q = 2.37","l = 15.83"
18,1.6175090310076,34.9362374766051,1.61773748793521,"i = 3.13","q = 2.37","l = 15.83"
19,1.71611222763953,37.2756862674149,2.33944879080981,"i = 3.13","q = 2.37","l = 15.83"
20,1.78015261414245,38.8197570696609,1.54407080224598,"i = 3.13","q = 2.37","l = 15.83"
21,1.8606459017198,40.7880612148561,1.96830414519526,"i = 3.13","q = 2.37","l = 15.83"
22,1.9533088158103,43.0919305709768,2.30386935612068,"i = 3.13","q = 2.37","l = 15.83"
23,2.02230575184404,44.8337980416703,1.74186747069352,"i = 3.13","q = 2.37","l = 15.83"
24,2.12009030666899,47.3410303569394,2.50723231526905,"i = 3.13","q = 2.37","l = 15.83"
25,2.18618375671426,49.061330038354,1.72029968141459,"i = 3.13","q = 2.37","l = 15.83"
26,2.24357623365207,50.5719345183921,1.51060448003815,"i = 3.13","q = 2.37","l = 15.83"
27,2.33746578351438,53.0767862117064,2.50485169331424,"i = 3.13","q = 2.37","l = 15.83"
28,2.3871713669653,54.4197622392554,1.34297602754899,"i = 3.13","q = 2.37","l = 15.83"
29,2.47807012370146,56.9059745508741,2.4862123116187,"i = 3.13","q = 2.37","l = 15.83"
30,2.5356789897871,58.5019119482318,1.59593739735776,"i = 3.13","q = 2.37","l = 15.83"
31,2.62422056135118,60.985409193412,2.48349724518017,"i = 3.13","q = 2.37","l = 15.83"
32,2.67813030091737,62.5156987024278,1.53028950901584,"i = 3.13","q = 2.37","l = 15.83"
33,2.75166378196472,64.6252137592509,2.10951505682312,"i = 3.13","q = 2.37","l = 15.83"
34,2.81144505735335,66.3590734770119,1.73385971776092,"i = 3.13","q = 2.37","l = 15.83"
35,2.88007300906826,68.3703771016891,2.01130362467721,"i = 3.13","q = 2.37","l = 15.83"
36,2.94757608544293,70.3704658387268,2.00008873703771,"i = 3.13","q = 2.37","l = 15.83"
37,3.00384626915126,72.054215021369,1.68374918264219,"i = 3.13","q = 2.37","l = 15.83"
38,3.07377832322223,74.1676539873626,2.11343896599367,"i = 3.13","q = 2.37","l = 15.83"
39,3.15038795600155,76.5094728529457,2.34181886558304,"i = 3.13","q = 2.37","l = 15.83"
40,3.20702903346525,78.2587547203238,1.74928186737814,"i = 3.13","q = 2.37","l = 15.83"
41,3.26949008546581,80.2053882056082,1.94663348528437,"i = 3.13","q = 2.37","l = 15.83"
42,3.33319645096607,82.2098588284725,2.0044706228643,"i = 3.13","q = 2.37","l = 15.83"
43,3.38741806580886,83.9310352867146,1.7211764582421,"i = 3.13","q = 2.37","l = 15.83"
44,3.46255138552584,86.3390254774168,2.40799019070222,"i = 3.13","q = 2.37","l = 15.83"
45,3.50994888453575,87.8718421930659,1.53281671564909,"i = 3.13","q = 2.37","l = 15.83"
46,3.57754347966747,90.0762245309366,2.20438233787074,"i = 3.13","q = 2.37","l = 15.83"
47,3.64014607887574,92.13710259893,2.06087806799331,"i = 3.13","q = 2.37","l = 15.83"
48,3.68641759203594,93.6722862674007,1.53518366847069,"i = 3.13","q = 2.37","l = 15.83"
49,3.75706496530083,96.0357581556287,2.36347188822805,"i = 3.13","q = 2.37","l = 15.83"
50,3.79930519724892,97.4601710461139,1.42441289048524,"i = 3.13","q = 2.37","l = 15.83"
51,3.87864622869829,100.15852066739,2.69834962127612,"i = 3.13","q = 2.37","l = 15.83"
52,3.91635977679497,101.451589790232,1.29306912284225,"i = 3.13","q = 2.37","l = 15.83"
53,3.98066731013657,103.672006218808,2.22041642857597,"i = 3.13","q = 2.37","l = 15.83"
54,4.03665057363249,105.620942425189,1.94893620638058,"i = 3.13","q = 2.37","l = 15.83"
55,4.09333023426801,107.609238,1.98829557481113,"i = 3.13","q = 2.37","l = 15.83"
1,-0.0406096659276925,2.28721756916375,2.28721756916375,"i = 3.13","q = 2.37","l = 20.85"
2,0.024134116724065,3.63480189985359,1.34758433068984,"i = 3.13","q = 2.37","l = 20.85"
3,0.146704296236646,6.24033863534795,2.60553673549436,"i = 3.13","q = 2.37","l = 20.85"
4,0.207259669115615,7.55384476449798,1.31350612915003,"i = 3.13","q = 2.37","l = 20.85"
5,0.323019257858858,10.1130987020802,2.55925393758223,"i = 3.13","q = 2.37","l = 20.85"
6,0.381677950335469,11.4341643403586,1.32106563827836,"i = 3.13","q = 2.37","l = 20.85"
7,0.464431862262838,13.325585124475,1.89142078411647,"i = 3.13","q = 2.37","l = 20.85"
8,0.567598058344567,15.7289516733678,2.40336654889279,"i = 3.13","q = 2.37","l = 20.85"
9,0.658760727217676,17.8946183352531,2.16566666188531,"i = 3.13","q = 2.37","l = 20.85"
10,0.724285977988575,19.475544137412,1.58092580215887,"i = 3.13","q = 2.37","l = 20.85"
11,0.802565238530542,21.3908321924564,1.91528805504434,"i = 3.13","q = 2.37","l = 20.85"
12,0.879485629574121,23.301131183584,1.91029899112762,"i = 3.13","q = 2.37","l = 20.85"
13,0.974555440732295,25.7008717719405,2.39974058835648,"i = 3.13","q = 2.37","l = 20.85"
14,1.03259059657533,27.186821216915,1.48594944497452,"i = 3.13","q = 2.37","l = 20.85"
15,1.10928321566382,29.1749406431624,1.98811942624741,"i = 3.13","q = 2.37","l = 20.85"
16,1.17764217244524,30.9704962393452,1.7955555961828,"i = 3.13","q = 2.37","l = 20.85"
17,1.25734373638288,33.091917015443,2.12142077609778,"i = 3.13","q = 2.37","l = 20.85"
18,1.34450204463392,35.4462401350281,2.35432311958515,"i = 3.13","q = 2.37","l = 20.85"
19,1.40165445003613,37.009566243585,1.56332610855692,"i = 3.13","q = 2.37","l = 20.85"
20,1.46873153796084,38.8640937360605,1.85452749247544,"i = 3.13","q = 2.37","l = 20.85"
21,1.55260025887143,41.2128383965355,2.34874466047503,"i = 3.13","q = 2.37","l = 20.85"
22,1.62537736436555,43.2779481066782,2.06510971014269,"i = 3.13","q = 2.37","l = 20.85"
23,1.69354054241749,45.234874786875,1.95692668019675,"i = 3.13","q = 2.37","l = 20.85"
24,1.74315551245555,46.6731252961321,1.43825050925718,"i = 3.13","q = 2.37","l = 20.85"
25,1.82383821908749,49.0368598657178,2.36373456958562,"i = 3.13","q = 2.37","l = 20.85"
26,1.89670364802434,51.1980585788627,2.16119871314496,"i = 3.13","q = 2.37","l = 20.85"
27,1.94619646006791,52.6803572639317,1.48229868506895,"i = 3.13","q = 2.37","l = 20.85"
28,2.01278297125304,54.6929047680501,2.01254750411839,"i = 3.13","q = 2.37","l = 20.85"
29,2.07538815192273,56.6042638948775,1.91135912682742,"i = 3.13","q = 2.37","l = 20.85"
30,2.13592035225732,58.4699782712123,1.86571437633478,"i = 3.13","q = 2.37","l = 20.85"
31,2.21192254281628,60.8370699188957,2.36709164768339,"i = 3.13","q = 2.37","l = 20.85"
32,2.25690123999338,62.2508143844821,1.41374446558648,"i = 3.13","q = 2.37","l = 20.85"
33,2.32584808924989,64.4365053750183,2.18569099053621,"i = 3.13","q = 2.37","l = 20.85"
34,2.40207988658485,66.8793348673142,2.44282949229584,"i = 3.13","q = 2.37","l = 20.85"
35,2.44979998439196,68.4225154485046,1.54318058119037,"i = 3.13","q = 2.37","l = 20.85"
36,2.50478500580685,70.2139981460703,1.79148269756578,"i = 3.13","q = 2.37","l = 20.85"
37,2.56534266219588,72.2036072889463,1.98960914287599,"i = 3.13","q = 2.37","l = 20.85"
38,2.62966839875302,74.3360316296682,2.13242434072188,"i = 3.13","q = 2.37","l = 20.85"
39,2.69856600446395,76.6417426840126,2.30571105434441,"i = 3.13","q = 2.37","l = 20.85"
40,2.75301688273232,78.4798816663298,1.83813898231716,"i = 3.13","q = 2.37","l = 20.85"
41,2.80678131209966,80.3086199924981,1.82873832616835,"i = 3.13","q = 2.37","l = 20.85"
42,2.85773795862666,82.0544862439917,1.74586625149357,"i = 3.13","q = 2.37","l = 20.85"
43,2.9269915461336,84.4469449426283,2.39245869863659,"i = 3.13","q = 2.37","l = 20.85"
44,2.96838666157349,85.8878373326864,1.44089239005812,"i = 3.13","q = 2.37","l = 20.85"
45,3.02638356674631,87.9202545024201,2.03241716973365,"i = 3.13","q = 2.37","l = 20.85"
46,3.07751384679774,89.7252486985935,1.80499419617348,"i = 3.13","q = 2.37","l = 20.85"
47,3.13037524097474,91.6043669372519,1.87911823865839,"i = 3.13","q = 2.37","l = 20.85"
48,3.20447493477012,94.2607342975111,2.65636736025915,"i = 3.13","q = 2.37","l = 20.85"
49,3.23948705082663,95.5249112749916,1.2641769774805,"i = 3.13","q = 2.37","l = 20.85"
50,3.29727246689955,97.6240536157008,2.09914234070921,"i = 3.13","q = 2.37","l = 20.85"
51,3.36101016646953,99.9577565205145,2.33370290481368,"i = 3.13","q = 2.37","l = 20.85"
52,3.4015226803667,101.451086002303,1.49332948178865,"i = 3.13","q = 2.37","l = 20.85"
53,3.460176835681,103.626902033447,2.17581603114374,"i = 3.13","q = 2.37","l = 20.85"
54,3.51444838248666,105.654649553859,2.02774752041208,"i = 3.13","q = 2.37","l = 20.85"
55,3.55834502947408,107.304960335968,1.65031078210912,"i = 3.13","q = 2.37","l = 20.85"
1,-0.0170154050153503,2.00466369742409,2.00466369742409,"i = 3.13","q = 2.37","l = 66.19"
2,0.0133843423305285,4.01642537272298,2.01176167529889,"i = 3.13","q = 2.37","l = 66.19"
3,0.0384454594136595,5.67818304366077,1.66175767093779,"i = 3.13","q = 2.37","l = 66.19"
4,0.0697871820027388,7.76058092006008,2.08239787639931,"i = 3.13","q = 2.37","l = 66.19"
5,0.0975885511991733,9.61164382042702,1.85106290036694,"i = 3.13","q = 2.37","l = 66.19"
6,0.132520617207754,11.9426681199692,2.33102429954216,"i = 3.13","q = 2.37","l = 66.19"
7,0.163102609462851,13.9881537350184,2.04548561504923,"i = 3.13","q = 2.37","l = 66.19"
8,0.186208830274582,15.5365566682814,1.54840293326297,"i = 3.13","q = 2.37","l = 66.19"
9,0.217061785933819,17.6080275764303,2.07147090814889,"i = 3.13","q = 2.37","l = 66.19"
10,0.243766247876178,19.4046065321726,1.79657895574228,"i = 3.13","q = 2.37","l = 66.19"
11,0.272504085497712,21.3417551367413,1.93714860456877,"i = 3.13","q = 2.37","l = 66.19"
12,0.29998489361161,23.197827469357,1.85607233261571,"i = 3.13","q = 2.37","l = 66.19"
13,0.336506214140947,25.6700351564618,2.47220768710479,"i = 3.13","q = 2.37","l = 66.19"
14,0.363319037728203,27.4890733438564,1.8190381873946,"i = 3.13","q = 2.37","l = 66.19"
15,0.390784255680318,29.3559001600378,1.86682681618139,"i = 3.13","q = 2.37","l = 66.19"
16,0.421242469012794,31.4303388157577,2.07443865571984,"i = 3.13","q = 2.37","l = 66.19"
17,0.446184469088571,33.1323517993916,1.70201298363388,"i = 3.13","q = 2.37","l = 66.19"
18,0.47969467700432,35.4236859053067,2.29133410591513,"i = 3.13","q = 2.37","l = 66.19"
19,0.504653121401815,37.1337287170774,1.71004281177067,"i = 3.13","q = 2.37","l = 66.19"
20,0.535136251649213,39.2262992353687,2.0925705182913,"i = 3.13","q = 2.37","l = 66.19"
21,0.556889168748565,40.7222579657596,1.49595873039097,"i = 3.13","q = 2.37","l = 66.19"
22,0.591044466620051,43.0756546690799,2.3533967033203,"i = 3.13","q = 2.37","l = 66.19"
23,0.622777554968137,45.2671035862628,2.19144891718284,"i = 3.13","q = 2.37","l = 66.19"
24,0.652346401657517,47.3133833123366,2.04627972607383,"i = 3.13","q = 2.37","l = 66.19"
25,0.673686011497795,48.7927392711008,1.47935595876419,"i = 3.13","q = 2.37","l = 66.19"
26,0.69828033340004,50.5004004239821,1.70766115288131,"i = 3.13","q = 2.37","l = 66.19"
27,0.727415738812561,52.5270688954328,2.02666847145067,"i = 3.13","q = 2.37","l = 66.19"
28,0.764456452591543,55.1094355887774,2.58236669334464,"i = 3.13","q = 2.37","l = 66.19"
29,0.783971770559152,56.4725972454558,1.3631616566784,"i = 3.13","q = 2.37","l = 66.19"
30,0.816778137381497,58.7682131871691,2.29561594171331,"i = 3.13","q = 2.37","l = 66.19"
31,0.844603239880673,60.7192601515172,1.95104696434804,"i = 3.13","q = 2.37","l = 66.19"
32,0.869096132843382,62.4396917704672,1.72043161895007,"i = 3.13","q = 2.37","l = 66.19"
33,0.897018161917506,64.4044574007373,1.96476563027009,"i = 3.13","q = 2.37","l = 66.19"
34,0.924345132041447,66.3309248970698,1.92646749633246,"i = 3.13","q = 2.37","l = 66.19"
35,0.95799501860283,68.7079956309548,2.37707073388502,"i = 3.13","q = 2.37","l = 66.19"
36,0.981837273008295,70.3954875028824,1.68749187192762,"i = 3.13","q = 2.37","l = 66.19"
37,1.00824615789263,72.2677800794904,1.872292576608,"i = 3.13","q = 2.37","l = 66.19"
38,1.04293847592563,74.7323552452415,2.46457516575111,"i = 3.13","q = 2.37","l = 66.19"
39,1.064762498617,76.2856741670243,1.55331892178276,"i = 3.13","q = 2.37","l = 66.19"
40,1.09567020744602,78.4893799944586,2.20370582743431,"i = 3.13","q = 2.37","l = 66.19"
41,1.12397208446476,80.5112578877227,2.02187789326413,"i = 3.13","q = 2.37","l = 66.19"
42,1.15256517513959,82.5577908632965,2.04653297557378,"i = 3.13","q = 2.37","l = 66.19"
43,1.17770707362283,84.3605048679889,1.80271400469238,"i = 3.13","q = 2.37","l = 66.19"
44,1.19913687311728,85.8994179402422,1.53891307225331,"i = 3.13","q = 2.37","l = 66.19"
45,1.23429930366952,88.4292067611802,2.52978882093797,"i = 3.13","q = 2.37","l = 66.19"
46,1.25222400594349,89.7210661124731,1.29185935129291,"i = 3.13","q = 2.37","l = 66.19"
47,1.28611338621197,92.1676795806831,2.44661346820996,"i = 3.13","q = 2.37","l = 66.19"
48,1.30632364681383,93.6293294009743,1.4616498202912,"i = 3.13","q = 2.37","l = 66.19"
49,1.33963972147976,96.0430413632818,2.41371196230753,"i = 3.13","q = 2.37","l = 66.19"
50,1.36406391465015,97.8158848343383,1.77284347105653,"i = 3.13","q = 2.37","l = 66.19"
51,1.39111410029254,99.7826333901334,1.96674855579505,"i = 3.13","q = 2.37","l = 66.19"
52,1.42306233793218,102.10996835492,2.32733496478639,"i = 3.13","q = 2.37","l = 66.19"
53,1.44823902435841,103.947420221579,1.83745186665908,"i = 3.13","q = 2.37","l = 66.19"
54,1.46765509010676,105.366498385837,1.4190781642578,"i = 3.13","q = 2.37","l = 66.19"
55,1.49829096754646,107.609238,2.24273961416337,"i = 3.13","q = 2.37","l = 66.19"
1,-0.0665190031280047,1.83361830492385,1.83361830492385,"i = 6.27","q = -7.61","l = 66.19"
2,-0.0360363426754053,3.87490712678754,2.04128882186369,"i = 6.27","q = -7.61","l = 66.19"
3,-0.0106143811311587,5.56649337125587,1.69158624446832,"i = 6.27","q = -7.61","l = 66.19"
4,0.0199944262398329,7.59016925241324,2.02367588115737,"i = 6.27","q = -7.61","l = 66.19"
5,0.053868127864274,9.81308697027493,2.22291771786169,"i = 6.27","q = -7.61","l = 66.19"
6,0.0860064660871422,11.9059870245982,2.09290005432323,"i = 6.27","q = -7.61","l = 66.19"
7,0.1175722223353,13.9463045532267,2.04031752862849,"i = 6.27","q = -7.61","l = 66.19"
8,0.149801827654466,16.0138922210967,2.06758766787008,"i = 6.27","q = -7.61","l = 66.19"
