"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","r","theta"
14,1.57651247037182,27.3475979275649,1.61902685589039,"r = 0.14","t = 13.65"
15,1.6998158191261,29.3981808366635,2.05058290909857,"r = 0.14","t = 13.65"
16,1.831685337014,31.5679799575542,2.16979912089066,"r = 0.14","t = 13.65"
17,1.93431992646547,33.2390221334606,1.67104217590646,"r = 0.14","t = 13.65"
18,2.06514436674091,35.3451962000663,2.10617406660572,"r = 0.14","t = 13.65"
19,2.19102031717244,37.3451492726205,1.99995307255418,"r = 0.14","t = 13.65"
20,2.31032831538172,39.215519551816,1.87037027919547,"r = 0.14","t = 13.65"
21,2.4455369804152,41.3041593061977,2.0886397543817,"r = 0.14","t = 13.65"
22,2.5727064501654,43.2373594290782,1.93320012288049,"r = 0.14","t = 13.65"
23,2.70812338901938,45.2614081379312,2.02404870885306,"r = 0.14","t = 13.65"
24,2.8206132065568,46.9148674790929,1.65345934116164,"r = 0.14","t = 13.65"
25,2.9756550146425,49.1510992037674,2.23623172467456,"r = 0.14","t = 13.65"
26,3.08101607961315,50.6418780808308,1.4907788770634,"r = 0.14","t = 13.65"
27,3.25512971647717,53.0530438897998,2.41116580896892,"r = 0.14","t = 13.65"
28,3.3803152502477,54.7455652549438,1.69252136514404,"r = 0.14","t = 13.65"
29,3.54064874124336,56.8622679554607,2.11670270051688,"r = 0.14","t = 13.65"
30,3.70521643348677,58.9745264794042,2.11225852394357,"r = 0.14","t = 13.65"
31,3.81298671874186,60.3243531624885,1.34982668308424,"r = 0.14","t = 13.65"
32,4.03089687647508,62.9723203902405,2.64796722775206,"r = 0.14","t = 13.65"
33,4.18266557773939,64.7520274774525,1.77970708721198,"r = 0.14","t = 13.65"
34,4.33275351024748,66.4599017421498,1.7078742646973,"r = 0.14","t = 13.65"
35,4.5297842148996,68.6235017163171,2.16359997416727,"r = 0.14","t = 13.65"
36,4.71584856848677,70.5854531251399,1.96195140882278,"r = 0.14","t = 13.65"
37,4.89184775268043,72.3693835699958,1.78393044485593,"r = 0.14","t = 13.65"
38,5.06904132279336,74.0957102073651,1.72632663736931,"r = 0.14","t = 13.65"
39,5.34309396432371,76.6304660156,2.53475580823489,"r = 0.14","t = 13.65"
40,5.55930011868716,78.5169588553059,1.88649283970588,"r = 0.14","t = 13.65"
41,5.72434457914781,79.8915754147599,1.37461655945398,"r = 0.14","t = 13.65"
42,6.04416081969141,82.3990056482764,2.50743023351649,"r = 0.14","t = 13.65"
43,6.32969692112717,84.4702125228059,2.07120687452958,"r = 0.14","t = 13.65"
44,6.58292122245141,86.1810766615942,1.71086413878828,"r = 0.14","t = 13.65"
45,6.82847916906232,87.7323448472868,1.55126818569259,"r = 0.14","t = 13.65"
46,7.18043056734106,89.7806786918747,2.04833384458787,"r = 0.14","t = 13.65"
47,7.53824293168916,91.6653810556235,1.88470236374879,"r = 0.14","t = 13.65"
48,8.03870573461741,93.9959225196847,2.33054146406123,"r = 0.14","t = 13.65"
49,8.46741734217457,95.7365664355621,1.74064391587741,"r = 0.14","t = 13.65"
50,9.13388711349872,98.0329132521026,2.29634681654045,"r = 0.14","t = 13.65"
51,9.75566261201225,99.7894329226717,1.75651967056909,"r = 0.14","t = 13.65"
52,10.7110464203012,101.899818202047,2.11038527937485,"r = 0.14","t = 13.65"
53,12.1274987493823,104.046999311124,2.14718110907705,"r = 0.14","t = 13.65"
54,13.9779979128357,105.699010817019,1.65201150589505,"r = 0.14","t = 13.65"
55,23.4969695948155,107.543613462579,1.8446026455599,"r = 0.14","t = 13.65"
1,0.0940100224864308,1.65935947878168,1.65935947878168,"r = 0.25","t = 13.65"
2,0.223338462408935,3.96176893315041,2.30240945436873,"r = 0.25","t = 13.65"
3,0.336192109490248,5.98737020005116,2.02560126690075,"r = 0.25","t = 13.65"
4,0.443286771539429,7.92187252445604,1.93450232440487,"r = 0.25","t = 13.65"
5,0.530470322898128,9.50427165914666,1.58239913469062,"r = 0.25","t = 13.65"
6,0.672662454975882,12.0969255988322,2.59265393968553,"r = 0.25","t = 13.65"
7,0.764803041963058,13.7830523067816,1.68612670794942,"r = 0.25","t = 13.65"
8,0.863541323053215,15.5936208175121,1.8105685107305,"r = 0.25","t = 13.65"
9,0.964586755195513,17.4489456176372,1.85532480012507,"r = 0.25","t = 13.65"
10,1.08251410023245,19.6152495090731,2.16630389143594,"r = 0.25","t = 13.65"
11,1.17377517788619,21.29090287048,1.67565336140685,"r = 0.25","t = 13.65"
12,1.30782462024471,23.7482496850702,2.45734681459025,"r = 0.25","t = 13.65"
13,1.40798227603581,25.5792706763218,1.83102099125155,"r = 0.25","t = 13.65"
14,1.51752126114779,27.5748525006531,1.99558182433129,"r = 0.25","t = 13.65"
15,1.60939162669329,29.2415513636367,1.66669886298359,"r = 0.25","t = 13.65"
16,1.7382251995291,31.5657626354505,2.32421127181382,"r = 0.25","t = 13.65"
17,1.84183986138272,33.4220591338522,1.85629649840177,"r = 0.25","t = 13.65"
18,1.94869254386416,35.3224762804127,1.90041714656048,"r = 0.25","t = 13.65"
19,2.04524878084536,37.0262633748407,1.70378709442795,"r = 0.25","t = 13.65"
20,2.18229067517811,39.4200389410784,2.39377556623773,"r = 0.25","t = 13.65"
21,2.29967329729043,41.4454467490812,2.02540780800275,"r = 0.25","t = 13.65"
22,2.37253519735172,42.6901586262714,1.24471187719026,"r = 0.25","t = 13.65"
23,2.50166743582404,44.8710323026969,2.18087367642553,"r = 0.25","t = 13.65"
24,2.61049617960095,46.6826217330056,1.81158943030865,"r = 0.25","t = 13.65"
25,2.74987058210941,48.9652310184931,2.28260928548753,"r = 0.25","t = 13.65"
26,2.85284382940472,50.6232908700378,1.65805985154466,"r = 0.25","t = 13.65"
27,2.97394970568434,52.5410295010131,1.91773863097535,"r = 0.25","t = 13.65"
28,3.13227030704676,54.9932362672914,2.45220676627822,"r = 0.25","t = 13.65"
29,3.26232416962025,56.9593567879247,1.96612052063339,"r = 0.25","t = 13.65"
30,3.38951695944972,58.8387391690275,1.87938238110275,"r = 0.25","t = 13.65"
31,3.50828381849319,60.5538458975875,1.71510672856004,"r = 0.25","t = 13.65"
32,3.67256087061658,62.8614722417195,2.30762634413198,"r = 0.25","t = 13.65"
33,3.77438686925741,64.2535255274158,1.39205328569629,"r = 0.25","t = 13.65"
34,3.94460789013034,66.5142150253958,2.26068949798004,"r = 0.25","t = 13.65"
35,4.10582513521682,68.578021797012,2.06380677161619,"r = 0.25","t = 13.65"
36,4.23740293604068,70.2063560328951,1.62833423588307,"r = 0.25","t = 13.65"
37,4.39731621320874,72.1174618435119,1.91110581061685,"r = 0.25","t = 13.65"
38,4.61374589756218,74.5857548089341,2.46829296542212,"r = 0.25","t = 13.65"
39,4.76492500883263,76.2298617313992,1.64410692246513,"r = 0.25","t = 13.65"
40,4.97573079700603,78.4140453094701,2.18418357807093,"r = 0.25","t = 13.65"
41,5.15575104702312,80.1810637673995,1.76701845792934,"r = 0.25","t = 13.65"
42,5.38385332134256,82.2932924578866,2.11222869048709,"r = 0.25","t = 13.65"
43,5.64119726595709,84.5115702280545,2.2182777701679,"r = 0.25","t = 13.65"
44,5.79228926122922,85.7354025030639,1.22383227500946,"r = 0.25","t = 13.65"
45,6.07939774058796,87.9075779415693,2.17217543850535,"r = 0.25","t = 13.65"
46,6.35254096231122,89.7964766304674,1.88889868889815,"r = 0.25","t = 13.65"
47,6.64374553048758,91.6314198307415,1.83494320027413,"r = 0.25","t = 13.65"
48,7.0997560599699,94.1640349286412,2.53261509789967,"r = 0.25","t = 13.65"
49,7.43358623036667,95.7787503746875,1.6147154460463,"r = 0.25","t = 13.65"
50,7.8702570878478,97.6196230611916,1.84087268650413,"r = 0.25","t = 13.65"
51,8.61128851074613,100.141046123649,2.52142306245746,"r = 0.25","t = 13.65"
52,9.27631879109992,101.876198922865,1.73515279921584,"r = 0.25","t = 13.65"
53,10.2031093249489,103.65920824053,1.7830093176651,"r = 0.25","t = 13.65"
54,11.9026303323897,105.631714058874,1.97250581834348,"r = 0.25","t = 13.65"
55,24.5932258886958,107.609238,1.97752394112649,"r = 0.25","t = 13.65"
1,0.103055224403717,1.97917310775139,1.97917310775139,"r = 1.87","t = 13.65"
2,0.182943615664052,3.76188308028267,1.78270997253128,"r = 1.87","t = 13.65"
3,0.271672815868957,6.02359255699085,2.26170947670818,"r = 1.87","t = 13.65"
4,0.329147355869977,7.65886317776973,1.63527062077888,"r = 1.87","t = 13.65"
5,0.392136815837065,9.61371497864243,1.95485180087269,"r = 1.87","t = 13.65"
6,0.45869667211788,11.8716927450079,2.25797776636549,"r = 1.87","t = 13.65"
7,0.509620433554052,13.7364100629381,1.86471731793017,"r = 1.87","t = 13.65"
8,0.566156220250763,15.9480697706619,2.21165970772386,"r = 1.87","t = 13.65"
9,0.600454919726693,17.3625893504904,1.41451957982846,"r = 1.87","t = 13.65"
10,0.650884802490686,19.5415449880131,2.17895563752272,"r = 1.87","t = 13.65"
11,0.696822536693645,21.6275643659532,2.08601937794008,"r = 1.87","t = 13.65"
12,0.743091500243907,23.8233997866835,2.19583542073027,"r = 1.87","t = 13.65"
13,0.782765076629828,25.7791305242511,1.95573073756762,"r = 1.87","t = 13.65"
14,0.808248826917282,27.069388894953,1.29025837070191,"r = 1.87","t = 13.65"
15,0.854765669972841,29.489571899549,2.42018300459601,"r = 1.87","t = 13.65"
16,0.886698797556009,31.1966964444608,1.70712454491177,"r = 1.87","t = 13.65"
17,0.92664369128563,33.3801883169342,2.18349187247336,"r = 1.87","t = 13.65"
18,0.963451452103567,35.4351124388977,2.05492412196354,"r = 1.87","t = 13.65"
19,0.994387090951128,37.1905289600937,1.755416521196,"r = 1.87","t = 13.65"
20,1.03211715638674,39.3619132297435,2.17138426964984,"r = 1.87","t = 13.65"
21,1.0602197568297,40.9977662743659,1.63585304462232,"r = 1.87","t = 13.65"
22,1.09233253247219,42.8828854318354,1.88511915746958,"r = 1.87","t = 13.65"
23,1.12497456207888,44.8125732271659,1.92968779533051,"r = 1.87","t = 13.65"
24,1.15586427000519,46.6474613994821,1.83488817231612,"r = 1.87","t = 13.65"
25,1.19568172295383,49.0193624255417,2.37190102605962,"r = 1.87","t = 13.65"
26,1.23096294632057,51.1215673384787,2.10220491293699,"r = 1.87","t = 13.65"
27,1.25665991373377,52.6497597119451,1.52819237346643,"r = 1.87","t = 13.65"
28,1.28834754603168,54.5273588430736,1.87759913112849,"r = 1.87","t = 13.65"
29,1.32380356381577,56.614828923245,2.08747008017146,"r = 1.87","t = 13.65"
30,1.36341089066188,58.9237373736052,2.30890845036015,"r = 1.87","t = 13.65"
31,1.39198610044022,60.5706657403154,1.64692836671018,"r = 1.87","t = 13.65"
32,1.42763831840074,62.5990319480833,2.02836620776795,"r = 1.87","t = 13.65"
33,1.463964903834,64.6311172838956,2.03208533581228,"r = 1.87","t = 13.65"
34,1.50014065790283,66.6155361211083,1.9844188372127,"r = 1.87","t = 13.65"
35,1.53183960856744,68.3189528035796,1.70341668247126,"r = 1.87","t = 13.65"
36,1.57543764787158,70.6029744951466,2.28402169156702,"r = 1.87","t = 13.65"
37,1.60666978398332,72.1944181908042,1.59144369565765,"r = 1.87","t = 13.65"
38,1.64380577137666,74.0352293345347,1.84081114373049,"r = 1.87","t = 13.65"
39,1.68550132570086,76.0323961101476,1.99716677561285,"r = 1.87","t = 13.65"
40,1.73144101698339,78.1441526427484,2.11175653260082,"r = 1.87","t = 13.65"
41,1.77841431613683,80.2043582668228,2.06020562407441,"r = 1.87","t = 13.65"
42,1.83142586276525,82.4066914280751,2.2023331612523,"r = 1.87","t = 13.65"
43,1.87553873080579,84.1393127777197,1.7326213496446,"r = 1.87","t = 13.65"
44,1.91912816440732,85.7622466825079,1.6229339047882,"r = 1.87","t = 13.65"
45,1.98384630662698,88.0102913294851,2.24804464697719,"r = 1.87","t = 13.65"
46,2.04105395002243,89.8402354440293,1.82994411454418,"r = 1.87","t = 13.65"
47,2.11480349469818,91.9897930947414,2.14955765071207,"r = 1.87","t = 13.65"
48,2.18460647463486,93.8177585245752,1.82796542983384,"r = 1.87","t = 13.65"
49,2.28466444821761,96.1132891212661,2.29553059669092,"r = 1.87","t = 13.65"
50,2.39146171273848,98.1822419874429,2.06895286617682,"r = 1.87","t = 13.65"
51,2.49586390450368,99.8711490418158,1.68890705437282,"r = 1.87","t = 13.65"
52,2.65021694834576,101.859435711982,1.98828667016581,"r = 1.87","t = 13.65"
53,2.86014264174061,103.798937967944,1.93950225596198,"r = 1.87","t = 13.65"
54,3.14257434580739,105.439888163639,1.64095019569503,"r = 1.87","t = 13.65"
55,5.75802117764951,107.609238,2.16934983636143,"r = 1.87","t = 13.65"
1,0.0852637238340303,1.94561679085414,1.94561679085414,"r = 0","t = 23.03"
2,0.177558622882566,4.01205196302711,2.06643517217296,"r = 0","t = 23.03"
3,0.25388898294627,5.69048601829471,1.6784340552676,"r = 0","t = 23.03"
4,0.351657211914298,7.80066172531528,2.11017570702057,"r = 0","t = 23.03"
5,0.443204396638412,9.73694400830545,1.93628228299017,"r = 0","t = 23.03"
6,0.537311689725802,11.688231389374,1.95128738106857,"r = 0","t = 23.03"
7,0.637744666928445,13.7277906579219,2.03955926854792,"r = 0","t = 23.03"
8,0.733160898647982,15.6252900342308,1.89749937630888,"r = 0","t = 23.03"
9,0.817156087395295,17.2639017247602,1.63861169052939,"r = 0","t = 23.03"
10,0.938864592375402,19.5865921164281,2.32269039166789,"r = 0","t = 23.03"
11,1.0459239897573,21.5803072459477,1.99371512951958,"r = 0","t = 23.03"
12,1.16437753579926,23.7336364586382,2.15332921269048,"r = 0","t = 23.03"
13,1.24575691869499,25.1816936845126,1.44805722587439,"r = 0","t = 23.03"
14,1.38274695692103,27.5630491033704,2.38135541885789,"r = 0","t = 23.03"
15,1.46963272393144,29.0376434757293,1.47459437235887,"r = 0","t = 23.03"
16,1.61354380995571,31.4205417696834,2.38289829395409,"r = 0","t = 23.03"
17,1.70707530086107,32.930367559376,1.50982578969258,"r = 0","t = 23.03"
18,1.83825367249334,34.997638820374,2.06727126099798,"r = 0","t = 23.03"
19,1.97618368771338,37.1096288339126,2.11199001353862,"r = 0","t = 23.03"
20,2.08996104327955,38.8054838600336,1.69585502612102,"r = 0","t = 23.03"
21,2.22238073129244,40.7279120477865,1.92242818775284,"r = 0","t = 23.03"
22,2.39857356313544,43.2028130997518,2.47490105196531,"r = 0","t = 23.03"
23,2.53362295123991,45.0376196381499,1.83480653839815,"r = 0","t = 23.03"
24,2.69623967698269,47.1777445499339,2.14012491178396,"r = 0","t = 23.03"
25,2.80652018567622,48.5872966569931,1.40955210705916,"r = 0","t = 23.03"
26,2.98244692754499,50.7681761541363,2.18087949714321,"r = 0","t = 23.03"
27,3.13197887748399,52.5583895745243,1.79021342038806,"r = 0","t = 23.03"
28,3.30568430517976,54.5673528719685,2.00896329744417,"r = 0","t = 23.03"
29,3.51826140722307,56.9264160879197,2.3590632159512,"r = 0","t = 23.03"
30,3.67478736650855,58.5961320109876,1.66971592306788,"r = 0","t = 23.03"
31,3.84482853511083,60.3477547298925,1.75162271890488,"r = 0","t = 23.03"
32,4.06032557376814,62.4779967182373,2.13024198834482,"r = 0","t = 23.03"
33,4.2529892659356,64.3011169139602,1.82312019572291,"r = 0","t = 23.03"
34,4.46374226079468,66.211195156844,1.91007824288378,"r = 0","t = 23.03"
35,4.75376641232627,68.7027858589183,2.49159070207436,"r = 0","t = 23.03"
36,4.9954001263512,70.6637794734939,1.96099361457559,"r = 0","t = 23.03"
37,5.21354301955471,72.3491214510425,1.68534197754856,"r = 0","t = 23.03"
38,5.48520435011708,74.3408887331529,1.9917672821104,"r = 0","t = 23.03"
39,5.79359878970204,76.4660097310165,2.12512099786359,"r = 0","t = 23.03"
40,6.02592724865335,77.9768609413971,1.51085121038068,"r = 0","t = 23.03"
41,6.39996806079711,80.2568646438298,2.28000370243262,"r = 0","t = 23.03"
42,6.77496301814589,82.3666579757478,2.10979333191807,"r = 0","t = 23.03"
43,7.02870876672974,83.7012138068959,1.33455583114807,"r = 0","t = 23.03"
44,7.46764894540358,85.8454129164733,2.14419910957734,"r = 0","t = 23.03"
45,7.90423153522621,87.787393175898,1.94198025942478,"r = 0","t = 23.03"
46,8.39281735947209,89.7560623745161,1.96866919861804,"r = 0","t = 23.03"
47,8.97371957639677,91.8440348325739,2.08797245805781,"r = 0","t = 23.03"
48,9.51541302354807,93.5705856671316,1.72655083455774,"r = 0","t = 23.03"
49,10.3869496184524,95.9607850928427,2.39019942571106,"r = 0","t = 23.03"
50,11.139984780979,97.6958726889525,1.73508759610984,"r = 0","t = 23.03"
51,12.1699151248352,99.6586920175649,1.96281932861241,"r = 0","t = 23.03"
52,13.4859829979335,101.612597354205,1.95390533663962,"r = 0","t = 23.03"
53,15.0422951186159,103.31409957581,1.70150222160551,"r = 0","t = 23.03"
54,18.1107612612975,105.386829279591,2.07272970378096,"r = 0","t = 23.03"
55,27.7376991017241,107.335341905189,1.94851262559813,"r = 0","t = 23.03"
1,0.0767465490759216,1.75716742249279,1.75716742249279,"r = 0.06","t = 23.03"
2,0.16430571155071,3.73713337090012,1.97996594840734,"r = 0.06","t = 23.03"
3,0.260695910790622,5.88620458708363,2.14907121618351,"r = 0.06","t = 23.03"
4,0.34056648494861,7.64263383568556,1.75642924860193,"r = 0.06","t = 23.03"
5,0.453289806779675,10.083969845971,2.44133601028545,"r = 0.06","t = 23.03"
6,0.526466643836349,11.6452762836168,1.56130643764584,"r = 0.06","t = 23.03"
7,0.608226924923056,13.3678043720363,1.7225280884195,"r = 0.06","t = 23.03"
8,0.705892065955192,15.3951257629192,2.02732139088286,"r = 0.06","t = 23.03"
9,0.82829929892622,17.8895543535585,2.49442859063929,"r = 0.06","t = 23.03"
10,0.914101443570258,19.6072864763325,1.71773212277403,"r = 0.06","t = 23.03"
11,1.01779413361017,21.6494643451447,2.04217786881214,"r = 0.06","t = 23.03"
12,1.12667453996559,23.7542450599274,2.10478071478268,"r = 0.06","t = 23.03"
13,1.22109686247657,25.5468667263725,1.7926216664452,"r = 0.06","t = 23.03"
14,1.32955460764152,27.5687042304696,2.02183750409705,"r = 0.06","t = 23.03"
15,1.43035745377775,29.4123387639893,1.84363453351965,"r = 0.06","t = 23.03"
16,1.55196329751281,31.59124689908,2.17890813509075,"r = 0.06","t = 23.03"
17,1.62861650975402,32.9394786405315,1.34823174145146,"r = 0.06","t = 23.03"
18,1.77983649330172,35.5425502389149,2.60307159838339,"r = 0.06","t = 23.03"
19,1.86148206588301,36.9169626556475,1.37441241673266,"r = 0.06","t = 23.03"
20,2.01168806641721,39.3893271141272,2.47236445847972,"r = 0.06","t = 23.03"
21,2.1404537083132,41.4514822298069,2.06215511567964,"r = 0.06","t = 23.03"
22,2.23462926214329,42.9266031871431,1.47512095733618,"r = 0.06","t = 23.03"
23,2.35688986371024,44.8004443828277,1.87384119568466,"r = 0.06","t = 23.03"
24,2.5060358377655,47.0241837900679,2.22373940724021,"r = 0.06","t = 23.03"
25,2.644011660674,49.0215014702357,1.99731768016776,"r = 0.06","t = 23.03"
26,2.76440212769765,50.7180184081945,1.69651693795881,"r = 0.06","t = 23.03"
27,2.9262224129713,52.9316785385284,2.21366013033387,"r = 0.06","t = 23.03"
28,3.05742815846451,54.6714300681389,1.73975152961052,"r = 0.06","t = 23.03"
29,3.22808767501361,56.8620570284991,2.19062696036025,"r = 0.06","t = 23.03"
30,3.37994834644515,58.7441571097481,1.88210008124893,"r = 0.06","t = 23.03"
31,3.51706042004637,60.3903274508978,1.64617034114971,"r = 0.06","t = 23.03"
32,3.71378558391252,62.6663217563974,2.27599430549963,"r = 0.06","t = 23.03"
33,3.89082688874729,64.6303828803783,1.96406112398093,"r = 0.06","t = 23.03"
34,4.04164607673233,66.2424237425128,1.61204086213446,"r = 0.06","t = 23.03"
35,4.26579145466853,68.5375646313814,2.29514088886862,"r = 0.06","t = 23.03"
36,4.44402279913344,70.2794380930794,1.74187346169799,"r = 0.06","t = 23.03"
37,4.68580566935294,72.529208544529,2.24977045144958,"r = 0.06","t = 23.03"
38,4.87780637335457,74.2264053843727,1.69719683984367,"r = 0.06","t = 23.03"
39,5.08867056603931,76.0029023247776,1.77649694040491,"r = 0.06","t = 23.03"
40,5.40341389058816,78.4921323079069,2.48922998312933,"r = 0.06","t = 23.03"
41,5.63833127835517,80.2296093378515,1.73747702994456,"r = 0.06","t = 23.03"
42,5.93247553957432,82.2682526756198,2.03864333776831,"r = 0.06","t = 23.03"
43,6.24019789358038,84.2475007186678,1.97924804304799,"r = 0.06","t = 23.03"
44,6.52091375153912,85.9246558390878,1.67715512042007,"r = 0.06","t = 23.03"
45,6.86795243619619,87.8401061462194,1.91545030713155,"r = 0.06","t = 23.03"
46,7.36140448241717,90.2874603225812,2.44735417636184,"r = 0.06","t = 23.03"
47,7.78517663819722,92.1545653617166,1.86710503913535,"r = 0.06","t = 23.03"
48,8.32009077669682,94.235493432188,2.08092807047142,"r = 0.06","t = 23.03"
49,8.78943972724304,95.8355315441623,1.60003811197427,"r = 0.06","t = 23.03"
50,9.48640484674699,97.8730568612172,2.03752531705499,"r = 0.06","t = 23.03"
51,10.3504392540627,99.9251435777171,2.0520867164999,"r = 0.06","t = 23.03"
52,11.2228219701112,101.564907149356,1.63976357163935,"r = 0.06","t = 23.03"
53,12.8437299473376,103.748254374202,2.18334722484535,"r = 0.06","t = 23.03"
54,15.5268475106064,105.779608518586,2.03135414438394,"r = 0.06","t = 23.03"
55,27.1847851634812,107.548411690726,1.7688031721402,"r = 0.06","t = 23.03"
1,0.0728337837896186,1.67477912896194,1.67477912896194,"r = 0.14","t = 23.03"
2,0.181835814034081,4.17122008507834,2.4964409561164,"r = 0.14","t = 23.03"
3,0.245849977553151,5.63096662756632,1.45974654248797,"r = 0.14","t = 23.03"
4,0.343259188846232,7.84205907670307,2.21109244913675,"r = 0.14","t = 23.03"
5,0.418923007577602,9.55024526936341,1.70818619266034,"r = 0.14","t = 23.03"
6,0.518625630255669,11.7874557839915,2.23721051462807,"r = 0.14","t = 23.03"
7,0.617616641901362,13.9919395092885,2.20448372529701,"r = 0.14","t = 23.03"
8,0.677247689434361,15.3112297567072,1.31929024741867,"r = 0.14","t = 23.03"
9,0.786559923450886,17.7115711948448,2.40034143813767,"r = 0.14","t = 23.03"
10,0.858973254247942,19.2880257252951,1.57645453045026,"r = 0.14","t = 23.03"
11,0.973206457978905,21.7513979830835,2.46337225778841,"r = 0.14","t = 23.03"
12,1.0699704390426,23.814306411403,2.06290842831948,"r = 0.14","t = 23.03"
13,1.1518126682853,25.5412200883901,1.72691367698715,"r = 0.14","t = 23.03"
14,1.23026993274032,27.1806989535803,1.63947886519016,"r = 0.14","t = 23.03"
15,1.32434797255502,29.1251712826927,1.94447232911245,"r = 0.14","t = 23.03"
16,1.43064995456147,31.2931446872462,2.16797340455346,"r = 0.14","t = 23.03"
17,1.54129935884139,33.5157089914459,2.22256430419975,"r = 0.14","t = 23.03"
18,1.63371104399581,35.3444263812686,1.82871738982269,"r = 0.14","t = 23.03"
19,1.73127268833121,37.247102280069,1.90267589880035,"r = 0.14","t = 23.03"
20,1.812720388762,38.8130219850825,1.5659197050135,"r = 0.14","t = 23.03"
21,1.92043501723742,40.851826552761,2.03880456767858,"r = 0.14","t = 23.03"
22,2.05240560817377,43.2988057644218,2.44697921166077,"r = 0.14","t = 23.03"
23,2.16728376742809,45.3822647430289,2.08345897860706,"r = 0.14","t = 23.03"
24,2.25660533086663,46.971764526851,1.58949978382209,"r = 0.14","t = 23.03"
25,2.35543258227473,48.6989890748711,1.72722454802014,"r = 0.14","t = 23.03"
26,2.47767203190958,50.7892453787261,2.09025630385496,"r = 0.14","t = 23.03"
27,2.58335057388719,52.5548302134086,1.76558483468251,"r = 0.14","t = 23.03"
28,2.72332608961163,54.8337795960944,2.2789493826858,"r = 0.14","t = 23.03"
29,2.85932799017281,56.9826444887026,2.14886489260823,"r = 0.14","t = 23.03"
30,2.98241657494793,58.8718094648717,1.8891649761691,"r = 0.14","t = 23.03"
31,3.08351713112377,60.3839623407093,1.51215287583762,"r = 0.14","t = 23.03"
32,3.22797117051568,62.4828484228619,2.09888608215258,"r = 0.14","t = 23.03"
33,3.35724563933845,64.2999366723448,1.81708824948289,"r = 0.14","t = 23.03"
34,3.54162333836102,66.7923668215207,2.4924301491759,"r = 0.14","t = 23.03"
35,3.65640878576484,68.2857838299642,1.49341700844347,"r = 0.14","t = 23.03"
36,3.81078363810033,70.2247709217986,1.93898709183441,"r = 0.14","t = 23.03"
37,3.99736564130504,72.4636446173423,2.23887369554372,"r = 0.14","t = 23.03"
38,4.19155620811425,74.6749197479818,2.21127513063952,"r = 0.14","t = 23.03"
39,4.32792845169343,76.1570959215335,1.48217617355169,"r = 0.14","t = 23.03"
40,4.50437109594648,77.9905007871046,1.83340486557105,"r = 0.14","t = 23.03"
41,4.72829685360162,80.1846037696002,2.19410298249565,"r = 0.14","t = 23.03"
42,4.94349597789791,82.1586533844253,1.97404961482503,"r = 0.14","t = 23.03"
43,5.13763239755832,83.8311179434557,1.67246455903047,"r = 0.14","t = 23.03"
44,5.41528422623265,86.0531526998654,2.22203475640967,"r = 0.14","t = 23.03"
45,5.72217679005555,88.2902236234608,2.23707092359544,"r = 0.14","t = 23.03"
46,5.94251614927486,89.7637218387718,1.47349821531094,"r = 0.14","t = 23.03"
47,6.34575280077916,92.195710269306,2.43198843053425,"r = 0.14","t = 23.03"
48,6.70914911307989,94.1197919147731,1.92408164546707,"r = 0.14","t = 23.03"
49,7.14816374116616,96.1433181342461,2.02352621947296,"r = 0.14","t = 23.03"
50,7.6096010448751,97.9581485415496,1.8148304073035,"r = 0.14","t = 23.03"
51,8.06905713916133,99.4902088992625,1.53206035771289,"r = 0.14","t = 23.03"
52,8.97232419249396,101.847119807763,2.3569109085004,"r = 0.14","t = 23.03"
53,10.0292300297125,103.766916812046,1.91979700428317,"r = 0.14","t = 23.03"
54,11.6219798744411,105.535100205784,1.76818339373798,"r = 0.14","t = 23.03"
55,16.6859571625245,107.328944786163,1.79384458037904,"r = 0.14","t = 23.03"
1,0.0825404134468147,1.90320816137709,1.90320816137709,"r = 0.25","t = 23.03"
2,0.163915994423689,3.78356404212066,1.88035588074357,"r = 0.25","t = 23.03"
3,0.238903468910049,5.51868400855566,1.73511996643499,"r = 0.25","t = 23.03"
4,0.348338914224058,8.05276711912352,2.53408311056786,"r = 0.25","t = 23.03"
5,0.413140136267727,9.55319072443399,1.50042360531048,"r = 0.25","t = 23.03"
6,0.506490191500224,11.7128650234569,2.15967429902286,"r = 0.25","t = 23.03"
7,0.602584627816862,13.931937585204,2.21907256174714,"r = 0.25","t = 23.03"
8,0.680003995990066,15.7152684292009,1.78333084399693,"r = 0.25","t = 23.03"
9,0.77802954991822,17.9656259148182,2.25035748561726,"r = 0.25","t = 23.03"
10,0.858275417063666,19.8000121768352,1.83438626201705,"r = 0.25","t = 23.03"
11,0.950016366959198,21.8868913456947,2.08687916885943,"r = 0.25","t = 23.03"
12,1.00891641460445,23.2201524912424,1.33326114554771,"r = 0.25","t = 23.03"
13,1.1211684012808,25.7449656494925,2.52481315825016,"r = 0.25","t = 23.03"
14,1.18041888903317,27.0682638004349,1.32329815094241,"r = 0.25","t = 23.03"
15,1.29263712459219,29.5548263361686,2.48656253573366,"r = 0.25","t = 23.03"
16,1.38460161942647,31.5716650539726,2.01683871780404,"r = 0.25","t = 23.03"
17,1.4625858648056,33.2658962898686,1.69423123589598,"r = 0.25","t = 23.03"
18,1.54742221447529,35.0911915544766,1.82529526460797,"r = 0.25","t = 23.03"
19,1.65714041296223,37.4225745744499,2.33138301997327,"r = 0.25","t = 23.03"
