"model","initial_nBites","initial_Emax","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","u95CI_theta","u95CI_theta_n2ll","u95CI_theta_chisq","u95CI_theta_chisq.p","l95CI_theta","l95CI_theta_n2ll","l95CI_theta_chisq","l95CI_theta_chisq.p","u95CI_r","u95CI_r_n2ll","u95CI_r_chisq","u95CI_r_chisq.p","l95CI_r","l95CI_r_n2ll","l95CI_r_chisq","l95CI_r_chisq.p","r_CIfit","theta_CIfit"
"FPM_Time",30,600,29,600,249,30,29.6726495803796,0.17,0.174085585336388,75.2300401859809,29.9132107889683,79.0855720309247,3.85553184494384,0.0495822048256562,29.4330779131115,79.0855720309247,3.85553184494384,0.0495822048256562,0.174179444234318,79.0707514287332,3.84071124275235,0.0500222976231419,0.172776077184484,79.0707514287332,3.84071124275235,0.0500222976231419,"N","N"
"FPM_Time",30,600,25,600,250,30,29.5592004980878,0.17,0.173612823535328,61.2895680957362,30.5346459759059,65.1371648840361,3.84759678829988,0.0498173225910918,29.4229840374508,65.1371648840361,3.84759678829988,0.0498173225910918,0.173987041281998,65.1291547378736,3.83958664213733,0.0500558603014355,0.173589086683297,65.1291547378736,3.83958664213733,0.0500558603014355,"N","Y"
"FPM_Time",30,600,26,600,251,30,29.7533440036406,0.17,0.173497619872007,63.7411518315035,29.9394614351877,67.5687536860248,3.82760185452133,0.0504150170598452,29.6726521726868,67.5687536860248,3.82760185452133,0.0504150170598452,0.173422007811551,67.581335081084,3.84018324958051,0.0500380521349011,0.17342108697885,67.581335081084,3.84018324958051,0.0500380521349011,"N","N"
"FPM_Time",30,600,21,600,252,30,29.5654277729651,0.17,0.173351714969069,51.483236850886,30.5627058431509,55.3327892683225,3.84955241743651,0.0497592676373499,29.4340706365318,55.3327892683225,3.84955241743651,0.0497592676373499,0.170528380569222,55.3254800585607,3.84224320767464,0.049976615782612,0.167569716806643,55.3254800585607,3.84224320767464,0.049976615782612,"Y","Y"
"FPM_Time",30,600,35,600,253,30,29.7493409349056,0.17,0.173060593024468,85.8053981871398,30.0360838163554,89.6571004632411,3.85170227610131,0.0496955292367034,29.4380223794695,89.6571004632411,3.85170227610131,0.0496955292367034,0.175152833777641,89.6467127561502,3.84131456901035,0.0500043017029868,0.172044556584312,89.6467127561502,3.84131456901035,0.0500043017029868,"N","Y"
"FPM_Time",30,600,19,600,254,30,29.436593337807,0.17,0.176984978383877,74.564892448361,29.7927250183544,78.4287600180763,3.8638675697153,0.0493364771502718,29.0832950892947,78.4287600180763,3.8638675697153,0.0493364771502718,0.179574402037545,78.408774841894,3.84388239353304,0.0499277855199102,0.175718383231225,78.408774841894,3.84388239353304,0.0499277855199102,"N","N"
"FPM_Time",30,600,27,600,255,30,29.8781026403432,0.17,0.171857104736744,66.1927332436065,30.1245817126451,70.0442385524713,3.85150530886477,0.0497013652748008,29.3993768393079,70.0442385524713,3.85150530886477,0.0497013652748008,0.172314830427701,70.0336194048939,3.84088616128741,0.0500170794764562,0.170573901428683,70.0336194048939,3.84088616128741,0.0500170794764562,"N","Y"
"FPM_Time",30,600,28,600,256,30,29.8257658045741,0.17,0.172961004988994,68.6443210114936,30.1101348497951,72.4960344217576,3.85171341026398,0.0496951993587982,29.4025125036794,72.4960344217576,3.85171341026398,0.0496951993587982,0.175615756825743,72.4797441074815,3.83542309598792,0.050180324807421,0.173219369145521,72.4797441074815,3.83542309598792,0.050180324807421,"N","Y"
"FPM_Time",30,600,32,600,257,30,29.8987143343584,0.17,0.17182596325313,78.4506467577808,30.5431125610647,82.2974408110866,3.84679405330581,0.0498411733538244,29.4528464710399,82.2974408110866,3.84679405330581,0.0498411733538244,0.169619144747797,82.2916451360516,3.84099837827085,0.0500137321370548,0.167028870873257,82.2916451360516,3.84099837827085,0.0500137321370548,"N","Y"
"FPM_Time",30,600,36,600,258,30,29.6823145484434,0.17,0.174032450675908,88.2569776479743,30.1023155278565,92.1151637593065,3.85818611133215,0.0495038200964214,29.4081669066732,92.1151637593065,3.85818611133215,0.0495038200964214,0.173483105407619,92.097772509067,3.84079486109263,0.0500198030600733,0.171039121843645,92.097772509067,3.84079486109263,0.0500198030600733,"N","Y"
"FPM_Time",30,600,27,600,259,30,29.8581695776986,0.17,0.172074960655456,66.1927331388647,30.3740331632189,70.0393349244461,3.84660178558144,0.0498468877792703,29.7686337086678,70.0393349244461,3.84660178558144,0.0498468877792703,0.167410610877571,70.0329838571353,3.8402507182706,0.0500360386798462,0.167327295775364,70.0329838571353,3.8402507182706,0.0500360386798462,"N","Y"
"FPM_Time",30,600,24,600,260,30,29.5507027029014,0.17,0.173335971854259,58.8379906864612,30.5592369845624,62.686362799504,3.8483721130428,0.0497942976857506,29.4372475947864,62.686362799504,3.8483721130428,0.0497942976857506,0.170813968512179,62.6818426146622,3.84385192820105,0.0499286926021152,0.167421526190177,62.6818426146622,3.84385192820105,0.0499286926021152,"Y","Y"
"FPM_Time",30,600,26,600,261,30,29.677898150441,0.17,0.173066476922366,63.741152644969,30.55199040976,67.5883050954765,3.84715245050756,0.0498305232101652,29.4442526747843,67.5883050954765,3.84715245050756,0.0498305232101652,0.16915529082505,67.581498677867,3.84034603289803,0.0500331943697722,0.167050431532426,67.581498677867,3.84034603289803,0.0500331943697722,"N","Y"
"FPM_Time",30,600,25,600,262,30,29.9658449315059,0.17,0.171497436860641,61.2895711554624,30.5288418228442,65.137376700111,3.84780554464861,0.0498111220241785,29.4270956688335,65.137376700111,3.84780554464861,0.0498111220241785,0.17158257536597,65.1327543712703,3.8431832158079,0.0499486073938737,0.167319728355592,65.1327543712703,3.8431832158079,0.0499486073938737,"Y","Y"
"FPM_Time",30,600,34,600,263,30,29.9043681004959,0.17,0.171791594743138,83.3538122575179,30.5380847408601,87.2004454630616,3.84663320554363,0.0498459538933099,29.4575871803937,87.2004454630616,3.84663320554363,0.0498459538933099,0.170571136242165,87.1935667785696,3.83975452105167,0.0500508485980242,0.166880035585904,87.1935667785696,3.83975452105167,0.0500508485980242,"Y","Y"
"FPM_Time",30,600,33,600,264,30,29.8247324388838,0.17,0.171874778663062,80.9022307005213,29.8312156043005,84.7163019194566,3.81407121893533,0.0508237751433156,29.7196566701024,84.7163019194566,3.81407121893533,0.0508237751433156,0.173193982416869,84.7418524670689,3.83962176654757,0.0500548116855852,0.172516298705474,84.7418524670689,3.83962176654757,0.0500548116855852,"N","N"
"FPM_Time",30,600,33,600,265,30,29.585286664438,0.17,0.1745092983069,80.9022312047935,29.9434390967604,84.7322822017851,3.83005099699166,0.0503414010577413,29.6447880101679,84.7322822017851,3.83005099699166,0.0503414010577413,0.17164892150485,84.7415383525557,3.83930714776223,0.0500642052469593,0.171490439471093,84.7415383525557,3.83930714776223,0.0500642052469593,"N","N"
"FPM_Time",30,600,25,600,266,30,29.8784213584274,0.17,0.16978968349403,61.2895676365524,30.340134341239,65.1252566164851,3.83568897993263,0.0501723667402134,29.6233835584567,65.1252566164851,3.83568897993263,0.0501723667402134,0.171962975683705,65.1275848839669,3.83801724741444,0.0501027372322267,0.171360178526186,65.1275848839669,3.83801724741444,0.0501027372322267,"N","Y"
"FPM_Time",30,600,34,600,267,30,30.1711413251996,0.17,0.16985559790281,83.353813274106,30.2795557650244,87.202109745159,3.848296471053,0.0497965435393442,29.381670598864,87.202109745159,3.848296471053,0.0497965435393442,0.17474776206936,87.1953426991144,3.84152942500847,0.0499978946642299,0.174064920260058,87.1953426991144,3.84152942500847,0.0499978946642299,"N","Y"
"FPM_Time",30,600,26,600,268,30,29.5822513832001,0.17,0.173600589386687,63.7411509921805,30.2237973936511,67.5684815539546,3.82733056177418,0.0504231785383329,29.6810808612471,67.5684815539546,3.82733056177418,0.0504231785383329,0.175075704703125,67.5853144968486,3.84416350466816,0.049919416470116,0.171738211613133,67.5853144968486,3.84416350466816,0.049919416470116,"N","Y"
"FPM_Time",30,600,33,600,269,30,29.6830315365313,0.17,0.173173757620904,80.9022308593983,30.098646975303,84.7520095574748,3.84977869807645,0.0497525548682453,29.4077711692792,84.7520095574748,3.84977869807645,0.0497525548682453,0.175654267970264,84.7424518735676,3.84022101416926,0.0500369251230426,0.17551059002919,84.7424518735676,3.84022101416926,0.0500369251230426,"N","Y"
"FPM_Time",30,600,34,600,270,30,29.6023760239811,0.17,0.174457538697283,83.3538129920247,30.2040250339534,87.2023965383368,3.84858354631218,0.0497880206795971,29.3844880141239,87.2023965383368,3.84858354631218,0.0497880206795971,0.169909568720047,87.1947971439506,3.84098415192597,0.0500141564840032,0.169586697872478,87.1947971439506,3.84098415192597,0.0500141564840032,"N","Y"
"FPM_Time",30,600,22,600,271,30,30.0566521610579,0.17,0.170822193615491,53.9348251108701,30.5512573030052,57.7837487855016,3.84892367463154,0.0497779247438583,29.4189129112438,57.7837487855016,3.84892367463154,0.0497779247438583,0.167846726666086,57.7755578372106,3.84073272634056,0.0500216566965844,0.166107712666629,57.7755578372106,3.84073272634056,0.0500216566965844,"N","Y"
"FPM_Time",30,600,26,600,272,30,30.0475402622429,0.17,0.170892166550406,63.7411582499919,30.359026114166,67.5166787692468,3.77552051925495,0.0520077168924238,29.6203116062968,67.5166787692468,3.77552051925495,0.0520077168924238,0.167497992560986,67.5803152639381,3.83915701394622,0.0500686884432331,0.167493402917646,67.5803152639381,3.83915701394622,0.0500686884432331,"N","Y"
"FPM_Time",30,600,18,600,273,30,29.8705389192855,0.17,0.169854639027805,44.1284888634644,30.3597880326132,47.9645818320743,3.8360929686099,0.0501602776674623,29.6334614459343,47.9645818320743,3.8360929686099,0.0501602776674623,0.172312619114857,47.967445436304,3.8389565728396,0.0500746745436648,0.171149909797122,47.967445436304,3.8389565728396,0.0500746745436648,"N","Y"
"FPM_Time",30,600,32,600,274,30,29.8736419043882,0.17,0.172188853525998,78.4506466988434,30.0782777095718,82.301651852416,3.85100515357261,0.049716187873059,29.4245632033889,82.301651852416,3.85100515357261,0.049716187873059,0.175544844189102,82.2908972842233,3.84025058537996,0.0500360426455916,0.175326881158829,82.2908972842233,3.84025058537996,0.0500360426455916,"N","Y"
"FPM_Time",30,600,20,600,275,30,29.8669120634045,0.17,0.16988034642636,49.0316541491377,30.3644058181176,52.8676254186949,3.83597126955715,0.0501639191007299,29.6286108575011,52.8676254186949,3.83597126955715,0.0501639191007299,0.171586608467952,52.8709087362236,3.8392545870859,0.0500657747306997,0.170838777989849,52.8709087362236,3.8392545870859,0.0500657747306997,"N","Y"
"FPM_Time",30,600,31,600,276,30,29.9051362905923,0.17,0.171783825440071,75.9990643561127,30.540078497761,79.8465222133673,3.84745785725465,0.0498214496300651,29.4557766947394,79.8465222133673,3.84745785725465,0.0498214496300651,0.168864331060922,79.8419756031581,3.84291124704546,0.0499567092425499,0.166851589455149,79.8419756031581,3.84291124704546,0.0499567092425499,"N","Y"
"FPM_Time",30,600,27,600,277,30,29.8483437449521,0.17,0.17270595679736,66.1927341078138,30.1047175060103,70.045036498034,3.85230239022012,0.0496777526259257,29.4054313630688,70.045036498034,3.85230239022012,0.0496777526259257,0.175591728264554,70.0324963956012,3.83976228778739,0.0500506167498396,0.175523462977575,70.0324963956012,3.83976228778739,0.0500506167498396,"N","Y"
"FPM_Time",30,600,24,600,278,30,29.5777175243208,0.17,0.1752533783251,75.6149087590539,29.8467022408884,79.4729927476407,3.8580839885868,0.0495068335218807,29.3105875333674,79.4729927476407,3.8580839885868,0.0495068335218807,0.177204180147707,79.456566425557,3.84165766650304,0.0499940708966132,0.175553704026042,79.456566425557,3.84165766650304,0.0499940708966132,"N","N"
"FPM_Time",30,600,31,600,279,30,29.9158193121625,0.17,0.171713115300753,75.9990638815425,30.378155728192,79.8316944654967,3.83263058395414,0.0502639870025774,29.6238369855898,79.8316944654967,3.83263058395414,0.0502639870025774,0.17006362747013,79.8392062946696,3.84014241312708,0.0500392708508637,0.16781222906844,79.8392062946696,3.84014241312708,0.0500392708508637,"Y","Y"
"FPM_Time",30,600,31,600,280,30,30.3831415694109,0.17,0.167864293376486,75.9990638732259,30.3199178455895,79.8465118413904,3.84744796816449,0.0498217434058267,29.4181873808997,79.8465118413904,3.84744796816449,0.0498217434058267,0.173900338794231,79.8425159599818,3.84345208675586,0.0499405991925909,0.173561388592816,79.8425159599818,3.84345208675586,0.0499405991925909,"N","Y"
"FPM_Time",30,600,26,600,281,30,29.8147921315983,0.17,0.171564104272094,63.7411511583041,30.259179354087,67.5729396890464,3.83178853074232,0.0502892433911798,29.630501106156,67.5729396890464,3.83178853074232,0.0502892433911798,0.173678520806328,67.5801907946679,3.83903963636375,0.0500721937901023,0.172991298242618,67.5801907946679,3.83903963636375,0.0500721937901023,"N","Y"
"FPM_Time",30,600,43,600,282,30,29.9370921761651,0.17,0.171693048406834,105.418056333373,30.3659188769378,109.254582969722,3.83652663634878,0.0501473038955613,29.5870724729552,109.254582969722,3.83652663634878,0.0501473038955613,0.170705105110077,109.257654131456,3.83959779808346,0.0500555272455864,0.168600241530549,109.257654131456,3.83959779808346,0.0500555272455864,"Y","Y"
"FPM_Time",30,600,30,600,283,30,29.9099525133331,0.17,0.171753778696825,73.5474858380384,30.5460371965098,77.3950659725178,3.8475801344794,0.0498178172848368,29.4499381381803,77.3950659725178,3.8475801344794,0.0498178172848368,0.170992753809887,77.3892826585715,3.84179682053308,0.0499899221002443,0.166830032587133,77.3892826585715,3.84179682053308,0.0499899221002443,"Y","Y"
"FPM_Time",30,600,29,600,284,30,29.5705127777855,0.17,0.173361078062846,71.0958984763511,30.5430678835712,74.9437225021982,3.84782402584713,0.0498105731273086,29.4532814027154,74.9437225021982,3.84782402584713,0.0498105731273086,0.173778062977427,74.9376188482202,3.8417203718691,0.0499922013276094,0.171583976439692,74.9376188482202,3.8417203718691,0.0499922013276094,"N","Y"
"FPM_Time",30,600,30,600,285,30,29.9307931744178,0.17,0.171617611382879,73.5474827543102,30.5432263566179,77.3947632087114,3.84728045440116,0.0498267200247631,29.4528407787133,77.3947632087114,3.84728045440116,0.0498267200247631,0.168893024143994,77.3903966485326,3.84291389422242,0.0499566303774376,0.167068724387887,77.3903966485326,3.84291389422242,0.0499566303774376,"N","Y"
"FPM_Time",30,600,30,600,286,30,29.9768893705629,0.17,0.171482663491104,73.5474812108483,30.5061750728056,77.3951048715618,3.84762366071358,0.0498165243698826,29.4249838602662,77.3951048715618,3.84762366071358,0.0498165243698826,0.171076410807996,77.3867753903227,3.83929417947446,0.0500645924806149,0.167162905830072,77.3867753903227,3.83929417947446,0.0500645924806149,"Y","Y"
"FPM_Time",30,600,31,600,287,30,29.8987143343584,0.17,0.17182596325313,75.9990639459883,30.5410832132299,79.8458665276808,3.84680258169244,0.0498409198960623,29.4548863969726,79.8458665276808,3.84680258169244,0.0498409198960623,0.169999743365454,79.8418088458937,3.84274489990541,0.049961665346579,0.166753964044203,79.8418088458937,3.84274489990541,0.049961665346579,"N","Y"
"FPM_Time",30,600,30,600,288,30,29.7303839574855,0.17,0.173376385944279,73.6044871397211,30.0238204636128,77.4569672716739,3.85248013195279,0.0496724888408593,29.4368683351168,77.4569672716739,3.85248013195279,0.0496724888408593,0.175326045216918,77.4446575540693,3.84017041434821,0.0500384351839456,0.173308274266307,77.4446575540693,3.84017041434821,0.0500384351839456,"N","Y"
"FPM_Time",30,600,38,600,289,30,29.8589918981786,0.17,0.169965996953608,93.1601432645869,30.5244739152552,97.0063019693814,3.84615870479449,0.0498600593030445,29.458687998625,97.0063019693814,3.84615870479449,0.0498600593030445,0.171424295697068,97.0037937280002,3.84365046341331,0.0499346915020198,0.170243086584051,97.0037937280002,3.84365046341331,0.0499346915020198,"N","Y"
"FPM_Time",30,600,36,600,290,30,30.3900752211159,0.17,0.167722159400448,88.2569774555865,30.4670639775654,92.105474640575,3.8484971849885,0.049790584463468,29.4282895766637,92.105474640575,3.8484971849885,0.049790584463468,0.172960956600592,92.0975371565725,3.84055970098601,0.0500268188621968,0.17022419234745,92.0975371565725,3.84055970098601,0.0500268188621968,"N","Y"
"FPM_Time",30,600,23,600,291,30,29.8898427172613,0.17,0.169700188697011,56.3864044012881,30.3579910613644,60.2219431371142,3.83553873582613,0.050176863473252,29.6238059783781,60.2219431371142,3.83553873582613,0.050176863473252,0.17216829194891,60.2255927539429,3.83918835265482,0.0500677525925048,0.170840018460097,60.2255927539429,3.83918835265482,0.0500677525925048,"N","Y"
"FPM_Time",30,600,36,600,292,30,29.8979840908054,0.17,0.169640598276601,88.2569808689652,30.317335222347,92.1027872624806,3.84580639351542,0.0498705351334739,29.4612668395968,92.1027872624806,3.84580639351542,0.0498705351334739,0.172804676586867,92.0957445509248,3.83876368195966,0.0500804358733918,0.171600127531203,92.0957445509248,3.83876368195966,0.0500804358733918,"N","Y"
"FPM_Time",30,600,30,600,293,30,29.6853699196419,0.17,0.173943205128287,76.3167432163316,29.9280361815283,80.1715419692881,3.85479875295646,0.0496038773017514,29.444014215401,80.1715419692881,3.85479875295646,0.0496038773017514,0.175148309552792,80.1575297405694,3.84078652423776,0.0500200517652842,0.172172653101879,80.1575297405694,3.84078652423776,0.0500200517652842,"N","N"
"FPM_Time",30,600,30,600,294,30,29.9159613381197,0.17,0.172168525183879,73.547481247089,30.1968088891567,77.3827773126937,3.83529606560472,0.0501841273744617,29.5648934522696,77.3827773126937,3.83529606560472,0.0501841273744617,0.172992232510817,77.3856867424004,3.83820549531146,0.0500971119266608,0.172778295381507,77.3856867424004,3.83820549531146,0.0500971119266608,"N","Y"
"FPM_Time",30,600,35,600,295,30,29.7580505230691,0.17,0.172999154856075,85.8053954978411,30.0334856344625,89.6566634015873,3.85126790374622,0.0497084004288439,29.4276875490591,89.6566634015873,3.85126790374622,0.0497084004288439,0.175609146197907,89.6454501017351,3.84005460389395,0.0500418915204672,0.172894751019943,89.6454501017351,3.84005460389395,0.0500418915204672,"N","Y"
"FPM_Time",30,600,28,600,296,30,29.8740772319028,0.17,0.169823111014787,68.6443157874639,30.3386471022862,72.4806636736575,3.83634788619361,0.0501526510247503,29.618568170492,72.4806636736575,3.83634788619361,0.0501526510247503,0.172214917493599,72.4839826014097,3.83966681394575,0.0500534668595198,0.171446262276076,72.4839826014097,3.83966681394575,0.0500534668595198,"N","Y"
"FPM_Time",30,600,29,600,297,30,29.5504045870323,0.17,0.173309739849735,71.0958987301329,30.5454815155182,74.9412960808868,3.84539735075388,0.0498827007684706,29.4505725089362,74.9412960808868,3.84539735075388,0.0498827007684706,0.170411804812267,74.9372485453802,3.84134981524728,0.0500032505953243,0.166724113933744,74.9372485453802,3.84134981524728,0.0500032505953243,"Y","Y"
"FPM_Time",30,600,27,600,298,30,29.737772737262,0.17,0.173282704987967,66.2051521851299,30.0512839717604,70.0593235318526,3.85417134672265,0.0496224333255874,29.4272912318467,70.0593235318526,3.85417134672265,0.0496224333255874,0.175250771320929,70.0456060936782,3.84045390854831,0.0500299754288506,0.173433960636336,70.0456060936782,3.84045390854831,0.0500299754288506,"N","Y"
"FPM_Time",30,600,29,600,299,30,29.8813760093407,0.17,0.169762597529563,71.0958997974887,30.3488078537237,74.9321043423165,3.83620454482784,0.050156939371295,29.6166884881852,74.9321043423165,3.83620454482784,0.050156939371295,0.172016502331457,74.934912834454,3.83901303696528,0.0500729881866693,0.171257727414997,74.934912834454,3.83901303696528,0.0500729881866693,"N","Y"
"FPM_Time",30,600,31,600,300,30,29.633258046,0.17,0.173338990188218,75.9990662508847,30.1596102622103,79.8484616584213,3.84939540753655,0.0497639260051302,29.390425363541,79.8484616584213,3.84939540753655,0.0497639260051302,0.174780214787855,79.8412086107207,3.84214235983593,0.0499796216202819,0.171482253187311,79.8412086107207,3.84214235983593,0.0499796216202819,"N","Y"
"FPM_Time",30,600,26,600,301,30,29.7962463653118,0.17,0.173021087714936,63.7411522695998,30.4088717352421,67.5891392386818,3.84798696908199,0.0498057339432699,29.3713318403378,67.5891392386818,3.84798696908199,0.0498057339432699,0.168538816794536,67.5817596842908,3.84060741469104,0.0500253952802401,0.168251619730466,67.5817596842908,3.84060741469104,0.0500253952802401,"N","Y"
"FPM_Time",30,600,28,600,302,30,29.691829693316,0.17,0.17386955771562,71.7848526317193,29.9386537095407,75.6394341195564,3.85458148783708,0.0496103022556378,29.446821905427,75.6394341195564,3.85458148783708,0.0496103022556378,0.174760790973869,75.6252298723011,3.84037724058176,0.0500322631298048,0.17219090058494,75.6252298723011,3.84037724058176,0.0500322631298048,"N","N"
"FPM_Time",30,600,27,600,303,30,29.9059695343614,0.17,0.171781723817109,66.192733700569,30.548737194743,70.0406841258459,3.84795042527688,0.049806819199483,29.4474292108908,70.0406841258459,3.84795042527688,0.049806819199483,0.171301781222339,70.0343543754437,3.84162067487463,0.0499951738416822,0.16735710967832,70.0343543754437,3.84162067487463,0.0499951738416822,"Y","Y"
"FPM_Time",30,600,25,600,304,30,29.8078653750282,0.17,0.171896061577844,61.2895676343471,29.8219991842378,65.0838250899118,3.79425745556467,0.0514286794699846,29.7536675372534,65.0838250899118,3.79425745556467,0.0514286794699846,0.172882376353898,65.12915885754,3.83959122319283,0.0500557235357616,0.172457474641541,65.12915885754,3.83959122319283,0.0500557235357616,"N","N"
"FPM_Time",30,600,40,600,305,30,29.8926428083242,0.17,0.171861931153494,98.0633645785363,30.3859026264941,101.87470395878,3.81133938024334,0.0509067277658352,29.6343699356689,101.87470395878,3.81133938024334,0.0509067277658352,0.167569348094394,101.903173834697,3.83980925616039,0.0500492147008186,0.167388359602051,101.903173834697,3.83980925616039,0.0500492147008186,"N","Y"
"FPM_Time",30,600,35,600,306,30,29.6968849161159,0.17,0.17380083290896,87.7183071007303,29.9313197261878,91.5721203545132,3.85381325378292,0.0496330274875778,29.4641333943631,91.5721203545132,3.85381325378292,0.0496330274875778,0.17244402546549,91.5582039196795,3.83989681894919,0.0500466009820492,0.172076023204177,91.5582039196795,3.83989681894919,0.0500466009820492,"N","N"
"FPM_Time",30,600,33,600,307,30,29.677342439557,0.17,0.17405722616278,85.2010328089303,29.9033394743431,89.0553493626725,3.85431655374221,0.0496181380638039,29.4528781133368,89.0553493626725,3.85431655374221,0.0496181380638039,0.175497435043586,89.0425586401617,3.84152583123137,0.0499980018240799,0.173244680502608,89.0425586401617,3.84152583123137,0.0499980018240799,"N","N"
"FPM_Time",30,600,31,600,308,30,30.1696664976731,0.17,0.169735218823216,75.9990660934507,30.0698956097903,79.8329820262549,3.83391593280429,0.0502254603310233,29.5928576092544,79.8329820262549,3.83391593280429,0.0502254603310233,0.172024522869949,79.8377402869268,3.83867419347614,0.0500831089833929,0.170483374581227,79.8377402869268,3.83867419347614,0.0500831089833929,"N","Y"
"FPM_Time",30,600,32,600,309,30,29.7111086496042,0.17,0.1727475681929,78.450647712313,30.1463904181619,82.3001431352888,3.84949542297586,0.0497609585676423,29.3868017215678,82.3001431352888,3.84949542297586,0.0497609585676423,0.173494976335797,82.2918517064289,3.84120399411596,0.0500075994013832,0.170913969302454,82.2918517064289,3.84120399411596,0.0500075994013832,"N","Y"
"FPM_Time",30,600,38,600,310,30,29.8858715876519,0.17,0.1719041231365,93.1601521728385,30.3841509931886,96.9622631827834,3.80211100994489,0.0511880085794225,29.6458311172846,96.9622631827834,3.80211100994489,0.0511880085794225,0.168618555902631,96.999824032651,3.83967185981257,0.0500533162247135,0.16772781500276,96.999824032651,3.83967185981257,0.0500533162247135,"N","Y"
"FPM_Time",30,600,32,600,311,30,29.8720309648414,0.17,0.169835172437633,78.4506499096776,30.3134651284437,82.2865581873172,3.83590827763963,0.0501658040309028,29.6132132364718,82.2865581873172,3.83590827763963,0.0501658040309028,0.172342873592951,82.2912730969871,3.8406231873095,0.0500249246991801,0.170823975392398,82.2912730969871,3.8406231873095,0.0500249246991801,"N","Y"
"FPM_Time",30,600,31,600,312,30,30.0222586997268,0.17,0.17105545612912,75.9990645930212,30.2611240961308,79.8357776998643,3.83671310684304,0.0501417264622982,29.6061360557135,79.8357776998643,3.83671310684304,0.0501417264622982,0.172962452195581,79.8386765791201,3.8396119860989,0.0500551036720278,0.172938170868975,79.8386765791201,3.8396119860989,0.0500551036720278,"N","Y"
"FPM_Time",30,600,30,600,313,30,29.6918627322697,0.17,0.173682046762152,73.5474870127656,30.0477617832394,77.3994434894106,3.85195647664507,0.0496879984751054,29.429450024974,77.3994434894106,3.85195647664507,0.0496879984751054,0.175501811265202,77.3899286133024,3.84244160053684,0.0499707031073734,0.172149766079768,77.3899286133024,3.84244160053684,0.0499707031073734,"N","Y"
"FPM_Time",30,600,31,600,314,30,29.554731527844,0.17,0.173351411867508,75.9990644089185,30.5418719309346,79.9109074644984,3.91184305557985,0.0479469879313597,29.6299380829292,79.9109074644984,3.91184305557985,0.0479469879313597,0.167353884807935,79.8414931911747,3.84242878225619,0.0499710851064965,0.166756716620903,79.8414931911747,3.84242878225619,0.0499710851064965,"N","Y"
"FPM_Time",30,600,27,600,315,30,29.6628245572361,0.17,0.174240921612348,72.3823567907151,29.9053039066373,76.238129158284,3.85577236756893,0.0495750964091927,29.4218805485135,76.238129158284,3.85577236756893,0.0495750964091927,0.173240165439096,76.222713888561,3.84035709784588,0.0500328641886804,0.172450881789511,76.222713888561,3.84035709784588,0.0500328641886804,"N","N"
"FPM_Time",30,600,43,600,316,30,29.9423286357915,0.17,0.171740686859905,105.418056346343,30.3231490729114,109.264485317785,3.84642897144202,0.0498520246117246,29.4394183390311,109.264485317785,3.84642897144202,0.0498520246117246,0.17434796083037,109.257941034929,3.83988468858641,0.0500469630605496,0.174332290677589,109.257941034929,3.83988468858641,0.0500469630605496,"N","Y"
"FPM_Time",30,600,26,600,317,30,29.9133987376678,0.17,0.171729642265445,63.7411503382272,30.5506990223395,67.5892302374013,3.84807989917417,0.0498029742731452,29.4456390867154,67.5892302374013,3.84807989917417,0.0498029742731452,0.170221514522294,67.5823528869347,3.8412025487075,0.0500076425096261,0.168121028451763,67.5823528869347,3.8412025487075,0.0500076425096261,"Y","Y"
"FPM_Time",30,600,30,600,318,30,29.622106762287,0.17,0.174277679235377,73.5474811959286,29.7750449041106,77.3975344320678,3.85005323613919,0.049744411794348,29.401220671387,77.3975344320678,3.85005323613919,0.049744411794348,0.175606838797744,75.6725458615969,2.12506466566825,0.144906664906134,0.17284139092831,75.6725458615969,2.12506466566825,0.144906664906134,"N","N"
"FPM_Time",30,600,35,600,319,30,29.9134259643651,0.17,0.171732184487965,85.8053954239852,30.5336744849882,89.6526217020878,3.84722627810264,0.0498283296454587,29.462080103344,89.6526217020878,3.84722627810264,0.0498283296454587,0.170505225608227,89.6459061506775,3.84051072669229,0.0500282800994852,0.167530519265209,89.6459061506775,3.84051072669229,0.0500282800994852,"Y","Y"
"FPM_Time",30,600,34,600,320,30,29.6585612485405,0.17,0.173038860297697,83.353812280083,30.1695398632032,87.2073064835523,3.85349420346934,0.0496424685881381,29.3958085660414,87.2073064835523,3.85349420346934,0.0496424685881381,0.175456908023745,87.1939885130052,3.84017623292219,0.0500382615365912,0.175252278588917,87.1939885130052,3.84017623292219,0.0500382615365912,"N","Y"
"FPM_Time",30,600,27,600,321,30,29.5565458949125,0.17,0.173378840708542,66.1927339738513,30.5520523265123,70.0462721081794,3.85353813432803,0.0496411685060907,29.4440789871421,70.0462721081794,3.85353813432803,0.0496411685060907,0.169031548959326,70.0342442004326,3.84151022658129,0.0499984671289752,0.166374219350873,70.0342442004326,3.84151022658129,0.0499984671289752,"N","Y"
"FPM_Time",30,600,27,600,322,30,29.5501748342871,0.17,0.173325742506898,66.1927330727572,30.5509087239462,70.0402731767949,3.84754010403769,0.0498190063911272,29.4453266574264,70.0402731767949,3.84754010403769,0.0498190063911272,0.170351880324809,70.0334631841932,3.84073011143597,0.0500217347073809,0.166267772287611,70.0334631841932,3.84073011143597,0.0500217347073809,"Y","Y"
